"Sector","Indicator","Sub Indicator","Aggregation","Disaggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kirkuk","returnee",0.0787505063491784,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Wassit","idp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Thi-Qar","idp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Babylon","idp",0.0129466858789625,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kerbala","idp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kerbala","idp_camp",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Qadissiya","idp",0.448979591836735,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Najaf","idp",0.193798449612403,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Missan","idp",0,"received_aid"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Salah al-Din","idp",0.103255714393641,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Salah al-Din","returnee",0.366227454065292,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Erbil","idp",0.0275124270585693,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Erbil","idp_camp",0.760853598377578,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Erbil","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Anbar","idp",0.0421772395594182,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Anbar","idp_camp",0.0289325087494311,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Anbar","returnee",0.357068960239968,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dahuk","idp",0.180939216124071,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dahuk","idp_camp",0.642795465055784,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ninewa","idp",0.210826598133241,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ninewa","idp_camp",0.235024848893673,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ninewa","returnee",0.261620020547123,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sulaymaniyah","idp",0.011263198327677,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sulaymaniyah","idp_camp",0.608911571456539,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baghdad","idp",0.647004715948081,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baghdad","idp_camp",0.780803522431614,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baghdad","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Diyala","idp",0.0437620819288344,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Diyala","idp_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Diyala","returnee",0.0132630527367369,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk","idp",0.666666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk","idp_camp",0.0251256281407035,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk","returnee",0.353806155824551,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Babylon","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Qadissiya","idp",0.568181818181818,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Najaf","idp",0.12,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Food","Salah al-Din","idp",0.530154286529728,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Salah al-Din","idp_camp",0.991546253959744,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Salah al-Din","returnee",0.453405068269933,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Erbil","idp",0.973784309487789,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Erbil","idp_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Erbil","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Anbar","idp",0.6601811231405,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Anbar","idp_camp",0.966368059596706,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Anbar","returnee",0.424615102078296,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dahuk","idp",0.936283425612568,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dahuk","idp_camp",0.838644607675693,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ninewa","idp",0.314550297945616,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ninewa","idp_camp",0.907182063781172,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ninewa","returnee",0.636695441533355,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sulaymaniyah","idp",0.998375666396438,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sulaymaniyah","idp_camp",0.786079988960386,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baghdad","idp",0.936458804806471,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baghdad","idp_camp",0.861129941314327,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baghdad","returnee",0.0833333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Diyala","idp",0.814415097027805,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Diyala","idp_camp",0.847682119205298,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Diyala","returnee",0.804392975445607,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk","idp",0.882549186186065,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk","idp_camp",0.969849246231156,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk","returnee",0.390383271365072,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Babylon","idp",0.333333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Qadissiya","idp",0.681818181818182,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Najaf","idp",0.36,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Water","Salah al-Din","idp",0.0390438096517221,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Salah al-Din","idp_camp",0.106644062933023,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Erbil","idp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Erbil","idp_camp",0.318856996693037,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Erbil","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Anbar","idp",0.00902849619110317,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Anbar","idp_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Anbar","returnee",0.0280003672982155,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Dahuk","idp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Dahuk","idp_camp",0.00474886225688295,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ninewa","idp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ninewa","idp_camp",0.109699207474697,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ninewa","returnee",0.0677951276931037,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Sulaymaniyah","idp",0.000686268604544382,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Sulaymaniyah","idp_camp",0.185454859589908,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Baghdad","idp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Baghdad","idp_camp",0.0190905980257339,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Baghdad","returnee",0.0833333333333333,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Diyala","idp",0.0319853381644858,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Diyala","idp_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Diyala","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kirkuk","idp",0.215882519519398,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kirkuk","idp_camp",0.0452261306532663,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kirkuk","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Babylon","idp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Qadissiya","idp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Najaf","idp",0.12,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Salah al-Din","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Salah al-Din","idp_camp",0.00507828871109634,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Salah al-Din","returnee",0.0379979771871664,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Erbil","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Erbil","idp_camp",0.296428114665741,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Erbil","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Anbar","idp",0.00902849619110317,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Anbar","idp_camp",0.00617126930637352,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Anbar","returnee",0.0280003672982155,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Dahuk","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Dahuk","idp_camp",0.0366201212366453,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ninewa","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ninewa","idp_camp",0.069409099404283,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ninewa","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Sulaymaniyah","idp",0.00344171110955316,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Sulaymaniyah","idp_camp",0.00531449717867178,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Baghdad","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Baghdad","idp_camp",0.00704357201422918,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Baghdad","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Diyala","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Diyala","idp_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Diyala","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kirkuk","idp",0.107941259759699,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kirkuk","idp_camp",0.115577889447236,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kirkuk","returnee",0.0563752760616142,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Babylon","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Qadissiya","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Najaf","idp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Salah al-Din","idp",0.0504390198860059,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Erbil","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Erbil","idp_camp",0.0183837904006724,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Erbil","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Anbar","idp",0.00902849619110317,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Anbar","idp_camp",0.00543535048011806,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Anbar","returnee",0.0119739218266965,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Dahuk","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Dahuk","idp_camp",0.00207381929591306,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Ninewa","idp",0.0101322008918408,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Ninewa","idp_camp",0.00869677784975178,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Ninewa","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Sulaymaniyah","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Sulaymaniyah","idp_camp",0.00797174576800767,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Baghdad","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Baghdad","idp_camp",0.00500345399727554,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Baghdad","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Diyala","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Diyala","idp_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Diyala","returnee",0.0132630527367369,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Kirkuk","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Kirkuk","idp_camp",0.0301507537688442,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Kirkuk","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Babylon","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Qadissiya","idp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","Najaf","idp",0.04,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Salah al-Din","idp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Salah al-Din","idp_camp",0.0812526193775415,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Salah al-Din","returnee",0.0163932123391583,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Erbil","idp",0.0524313810244219,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Erbil","idp_camp",0.0766228783366525,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Erbil","returnee",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Anbar","idp",0.0291047294493834,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Anbar","idp_camp",0.164080351926127,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Anbar","returnee",0.0241498576719415,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Dahuk","idp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Dahuk","idp_camp",0.00414763859182612,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Ninewa","idp",0.0213897223597854,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Ninewa","idp_camp",0.086992396285427,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Ninewa","returnee",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Sulaymaniyah","idp",0.00805304115735497,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Sulaymaniyah","idp_camp",0.0177149905955726,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Baghdad","idp",0.0415675052196639,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Baghdad","idp_camp",0.448206181041106,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Baghdad","returnee",0.166666666666667,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Diyala","idp",0.105663652053402,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Diyala","idp_camp",0.00662251655629139,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Diyala","returnee",0.068378989431621,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Kirkuk","idp",0.215882519519398,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Kirkuk","idp_camp",0.085427135678392,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Kirkuk","returnee",0.112750552123228,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Babylon","idp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Qadissiya","idp",0.0227272727272727,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","Najaf","idp",0.4,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Salah al-Din","idp",0.483618598326184,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Salah al-Din","idp_camp",0.116770434920503,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Salah al-Din","returnee",0.25429847727145,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Erbil","idp",0.0921223254808731,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Erbil","idp_camp",0.154217747976541,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Erbil","returnee",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Anbar","idp",0.335774862940568,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Anbar","idp_camp",0.0575810988025323,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Anbar","returnee",0.0933916929386918,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Dahuk","idp",0.2253762458951,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Dahuk","idp_camp",0.0131659935676786,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Ninewa","idp",0.523156464875001,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Ninewa","idp_camp",0.144437083297886,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Ninewa","returnee",0.211666496181882,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Sulaymaniyah","idp",0.340921950029771,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Sulaymaniyah","idp_camp",0.237820102531538,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Baghdad","idp",0.113343358981472,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Baghdad","idp_camp",0.165294751860962,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Baghdad","returnee",0.833333333333333,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Diyala","idp",0.129051999650292,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Diyala","idp_camp",0.152317880794702,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Diyala","returnee",0.113964982386035,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Kirkuk","idp",0.107941259759699,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Kirkuk","idp_camp",0.281407035175879,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Kirkuk","returnee",0.394626932431299,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Babylon","idp",0.666666666666667,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Qadissiya","idp",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","Najaf","idp",0.04,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Salah al-Din","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Salah al-Din","idp_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Salah al-Din","returnee",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Erbil","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Erbil","idp_camp",0.00471744651307255,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Erbil","returnee",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Anbar","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Anbar","idp_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Anbar","returnee",0.121000275473662,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Dahuk","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Dahuk","idp_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Ninewa","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Ninewa","idp_camp",0.00111868587233718,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Ninewa","returnee",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Sulaymaniyah","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Sulaymaniyah","idp_camp",0.023059779398442,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Baghdad","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Baghdad","idp_camp",0.00570716559173107,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Baghdad","returnee",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Diyala","idp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Diyala","idp_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Diyala","returnee",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Kirkuk","idp",0.107941259759699,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Kirkuk","idp_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","Kirkuk","returnee",0,"received_aid_protection"
