"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","returnee",0.0163527684129972,"received_aid_protection"
"AAP","% of HHs reporting to be satisfied with the aid received","","idp",0.675840709835964,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","idp_camp",0.770701074424416,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","returnee",0.870551200645308,"aid_satisfaction"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","idp",0.13672283015236,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","idp_camp",0.961488523673846,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","returnee",0.0415838812883533,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Apartment","idp",0.0902223489250967,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Container","idp",0.00711996081957267,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","idp",0.014758448279643,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Hotel","idp",0.000362662612174684,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","House","idp",0.766477577246113,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","idp",0.0055151422117936,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","idp",0.0123263573654574,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","idp",0.00621458106425541,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","idp",0.0105797095092944,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","idp",0.00820759778659825,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Tent","idp",0.0147009251746429,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Unfinished_Abandoned_building","idp",0.0635146890053581,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Caravan","idp_camp",0.122675002258487,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Makeshift_or_Improvised_Shelter","idp_camp",0.00424179306578642,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","idp_camp",0.0385114763261546,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","RHU","idp_camp",0.0363392013382421,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Semi_permanent_structure","idp_camp",0.00277484259109821,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Single_Family_Residential_Unit","idp_camp",0.0181642209033337,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","idp_camp",0.777293463516898,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Apartment","returnee",0.0303013612105228,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Container","returnee",0.000700136541856802,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","returnee",0.0214228817628564,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Hotel","returnee",9.58144968998609e-05,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","House","returnee",0.925728214971318,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","returnee",0.0016879291019479,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","returnee",0.00138043718047371,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","returnee",0.00229072803290606,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","returnee",0.000600284021797391,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","returnee",0.000144766672395464,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Tent","returnee",0.000289533344790929,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Unfinished_Abandoned_building","returnee",0.0153579126622347,"shelter.shelter_type"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp",0.373381884980193,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_camp",0.426718684764049,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.293069173820192,"not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp",0.354334660301714,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_camp",0.364361032891558,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.25732970922647,"female_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp",0.25926872023283,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_camp",0.310755082801994,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.20034266277045,"male_not_attending_formal"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp",0.217442160124559,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_camp",0.186081675659571,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","returnee",0.158936566898329,"dropped_from_school"
"Education","Main barriers to education","Lack of safety to access schools","idp",0.0146765879818592,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","idp_camp",0.00676957760047334,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","returnee",0.0100898408708558,"education_barriers_safety"
"Education","Main barriers to education","Costs related to education","idp",0.0936344393704303,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","idp_camp",0.09229968508409,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","returnee",0.0726857700467412,"education_barriers_cost"
"Education","Main barriers to education","Unable to enroll/register","idp",0.0407811109835639,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","idp_camp",0.031515617125474,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","returnee",0.00439800249671668,"education_barriers_unable_to_register"
"Education","Main barriers to education","Physical limitations to access school ","idp",0.0172245759329551,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","idp_camp",0.00599089959887951,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","returnee",0.035038491860983,"education_barriers_physical_limitation"
"Education","Main barriers to education","The school infrastructure is poor","idp",0,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","idp_camp",0,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","returnee",0.00785397033500377,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","Curriculum not adapted","idp",0.00328983128544028,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","idp_camp",0.00290513473010992,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","returnee",0,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Child working","idp",0.0219123162718236,"education_barriers_working"
"Education","Main barriers to education","Child working","idp_camp",0.0419930335818638,"education_barriers_working"
"Education","Main barriers to education","Child working","returnee",0.0249194154317621,"education_barriers_working"
"Education","Main barriers to education","parental refusal","idp",0.0417303663654441,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","idp_camp",0.0339613607817811,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","returnee",0.0251675928383277,"education_barriers_parental_refusal"
"Education","Main barriers to education","Health condition of child","idp",0.0411912470848915,"education_barriers_health_issue"
"Education","Main barriers to education","Health condition of child","idp_camp",0.0217430634697834,"education_barriers_health_issue"
"Education","Main barriers to education","Health condition of child","returnee",0.0329471749192693,"education_barriers_health_issue"
"Education","Main barriers to education","School and classes are overcrowded","idp",0.00118986349322433,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","idp_camp",0,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","returnee",6.46430679405141e-05,"education_barriers_overcrowded"
"Education","Main barriers to education","Lack of interest of children in education.","idp",0.0557716678437332,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","idp_camp",0.0399817864610185,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","returnee",0.0112943458754962,"education_barriers_lack_interest"
"Education","Main barriers to education","Other","idp",0.147124067881136,"education_barriers_other"
"Education","Main barriers to education","Other","idp_camp",0.0353748495110684,"education_barriers_other"
"Education","Main barriers to education","Other","returnee",0.0526711067900234,"education_barriers_other"
"Food Security","Food Consumption Score","Acceptable","idp",0.868542609933018,"fcs_category"
"Food Security","Food Consumption Score","Borderline","idp",0.0898797443525849,"fcs_category"
"Food Security","Food Consumption Score","Poor","idp",0.0415776457143971,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","idp_camp",0.920513861589369,"fcs_category"
"Food Security","Food Consumption Score","Borderline","idp_camp",0.0698671517349464,"fcs_category"
"Food Security","Food Consumption Score","Poor","idp_camp",0.00961898667568462,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","returnee",0.879077004251543,"fcs_category"
"Food Security","Food Consumption Score","Borderline","returnee",0.0796543282153397,"fcs_category"
"Food Security","Food Consumption Score","Poor","returnee",0.0412686675331178,"fcs_category"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp",0.780992385644564,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_camp",0.752436052866859,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","returnee",0.76552680120982,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp",0.284612354992215,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_camp",0.105270718110513,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","returnee",0.210480965396408,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp",0.164893226025745,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_camp",0.146510289833774,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","returnee",0.102185222280423,"emergency"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp",0.219470118832677,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_camp",0.558497204439345,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","returnee",0.353514759116333,"food_expenditure_share"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp",0.345215860275969,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_camp",0.228326040038275,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","returnee",0.36890862435319,"hospital_access_services"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp",0.888834913464373,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_camp",0.956637271748002,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","returnee",0.908657507485574,"clinic_access"
"Health","% HH reporting difficulties in accessing health services","","idp",0.847669616425162,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","idp_camp",0.766290625068002,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","returnee",0.891855742230512,"difficulty_access_healthcare"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp",0.90195492276276,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_camp",0.848344980018868,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","returnee",0.917319864171361,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp",0.147158421416839,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_camp",0.208154589140537,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","returnee",0.19089311576298,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","idp",0.00302294246225368,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","idp_camp",0,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","returnee",9.38397922822301e-05,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","idp",0.0226315492438108,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","idp_camp",0.00267380996283499,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","returnee",0.021597067631373,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","idp",0.00592316255744259,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","idp_camp",0.00159547695130801,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","returnee",0.0169157108150182,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","idp",0.0952428960893004,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","idp_camp",0.0433480404794081,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","returnee",0.091625030462252,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","idp",0.00866155095979884,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","idp_camp",0.0101930673928189,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","returnee",0.00831163659808988,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","idp",0.323735637794844,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","idp_camp",0.255959591295948,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","returnee",0.352816282024613,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","idp",0.13598639502209,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","idp_camp",0.0616003045295878,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","returnee",0.0920449189320532,"difficulty_access_healthcare_no_treatment_phc"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","idp",0.282951787119678,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","idp_camp",0.389067526182495,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","returnee",0.335061595438536,"difficulty_accessing_female_services"
"HH profile","% of female-headed households","","idp",0.1179625593006,"female_headed"
"HH profile","% of female-headed households","","idp_camp",0.183864248905012,"female_headed"
"HH profile","% of female-headed households","","returnee",0.115710722538361,"female_headed"
"HH profile","% of single headed households","","idp",0.112820040496188,"single_headed"
"HH profile","% of single headed households","","idp_camp",0.161457425757269,"single_headed"
"HH profile","% of single headed households","","returnee",0.106324196018963,"single_headed"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","idp",0.807679500205892,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_camp",0.791144891179656,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","idp",0.697366201381509,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_camp",0.678520368861228,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","returnee",0.784071653352699,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","idp",0.424948827670831,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","idp_camp",0.490944846548367,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","idp",0.057856416533064,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","idp_camp",0.0655371875465147,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","idp",0.105044013244694,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","idp_camp",0.0844832179887628,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","idp",0.262879410147285,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","idp_camp",0.154259250389827,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp",0.0777693750964693,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp_camp",0.123597890213918,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","idp",0.082189702552838,"return_available_services_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","idp_camp",0.196476194928357,"return_available_services_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","idp",0.662372301866714,"return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","idp_camp",0.660814689920469,"return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","idp",0.0709686326614032,"return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","idp_camp",0.0546547133918531,"return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","idp",0.614214630878478,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","idp_camp",0.613587884482356,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","returnee",0.468763226953356,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","idp",0.329395038823347,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","idp_camp",0.453661135393619,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","returnee",0.165834250402099,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","idp",0.575309832039683,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","idp_camp",0.42641853225732,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","returnee",0.440870227715229,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","idp",0.00159015220324657,"no_return_lack_docs"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","idp_camp",0.00127829155017786,"no_return_lack_docs"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp",0.121866837623457,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp_camp",0.131133558713262,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","returnee",0.0512147633962583,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","idp",0.151460400436357,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","idp_camp",0.1064268636814,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","returnee",0.0512147633962583,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","idp",0.14151413056727,"no_return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","idp_camp",0.252672496041693,"no_return_uxo"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","idp",0.300420819231547,"unemployed_seeking_work"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","idp_camp",0.264809951832847,"unemployed_seeking_work"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","returnee",0.356826504847257,"unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","idp",0.122745755694383,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","idp_camp",0.101828448236336,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","returnee",0.099044593650954,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one person under (<18) working","","idp",0.121381168677041,"children_working"
