"Sector","Indicator","Sub Indicator","Aggregation","Disaggregation","Percentages","variable_name"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Heet","returnee",0.5,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Darbandihkan","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Adhamia","idp",0.75,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Resafa","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Resafa","idp_camp",0.702702702702703,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dahuk","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Zakho","idp",0.75,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Zakho","idp_camp",0.625,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Daquq","idp",0.666666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Daquq","idp_camp",0.0251256281407035,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Daquq","returnee",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kifri","idp",0.048780487804878,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kifri","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Makhmur","idp_camp",0.825,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Makhmur","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sinjar","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sinjar","returnee",0.0689655172413793,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Telafar","idp",0.25,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Telafar","returnee",0.375,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hamdaniya","idp_camp",0.0155763239875389,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hamdaniya","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk","idp",0.666666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk","returnee",0.714285714285714,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kalar","idp",0.0697674418604651,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kalar","idp_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shikhan","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shikhan","idp_camp",0.806451612903226,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tikrit","idp",0.0952380952380952,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tikrit","idp_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tikrit","returnee",0.333333333333333,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Haditha","idp",0.666666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Haditha","returnee",0.4,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Chamchamal","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baladrooz","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Muqdadiya","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Muqdadiya","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Khanaqin","idp",0.0588235294117647,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Khanaqin","idp_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Khanaqin","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sulaymaniya","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sulaymaniya","idp_camp",0.658914728682171,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dokan","idp",0.0125,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dokan","idp_camp",0.107142857142857,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Abu Ghraib","idp",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Abu Ghraib","idp_camp",0.905882352941176,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ru'ua","returnee",0.166666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Akre","idp",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Akre","idp_camp",0.0491803278688525,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hawiga","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shaqlawa","idp",0.1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Diwaniya","idp",0.5,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baiji","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ba'quba","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tooz","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tooz","returnee",0.333333333333333,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Najaf","idp",0.272727272727273,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Rutba","returnee",0.111111111111111,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Mahmoudiya","idp",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Mahmoudiya","returnee",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Soran","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Rania","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Halabja","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Koisnjaq","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kufa","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Musayab","idp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Mada'in","idp_camp",0.473684210526316,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hamza","idp",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Afaq","idp",0.555555555555556,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shamiya","idp",0.666666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Food","Samarra","idp",0.8,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Erbil","idp_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ramadi","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ramadi","idp_camp",0.991666666666667,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ramadi","returnee",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shirqat","idp_camp",0.976190476190476,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sumel","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sumel","idp_camp",0.822164948453608,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tilkaif","idp",0.625,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tilkaif","returnee",0.5,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Amedi","idp",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Amedi","idp_camp",0.846153846153846,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Falluja","idp",0.688888888888889,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Falluja","idp_camp",0.963917525773196,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Falluja","returnee",0.5,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Mosul","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Mosul","idp_camp",0.978978978978979,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Mosul","returnee",0.857142857142857,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Heet","idp",0.333333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Heet","returnee",0.5,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Darbandihkan","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Adhamia","idp",0.75,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Resafa","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Resafa","idp_camp",0.513513513513513,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dahuk","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Zakho","idp",0.75,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Zakho","idp_camp",0.920454545454546,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Daquq","idp",0.666666666666667,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Daquq","idp_camp",0.969849246231156,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Daquq","returnee",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kifri","idp",0.951219512195122,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kifri","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Makhmur","idp_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Makhmur","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sinjar","idp",0.156862745098039,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sinjar","returnee",0.0344827586206897,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Telafar","idp",0.75,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Telafar","returnee",0.625,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Hamdaniya","idp_camp",0.990654205607477,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Hamdaniya","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk","idp",0.888888888888889,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk","returnee",0.571428571428572,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kalar","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kalar","idp_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shikhan","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shikhan","idp_camp",0.713709677419355,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tikrit","idp",0.523809523809524,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tikrit","idp_camp",0.994082840236686,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tikrit","returnee",0.333333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Haditha","idp",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Haditha","returnee",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Chamchamal","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baladrooz","idp",0.0416666666666667,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Muqdadiya","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Muqdadiya","returnee",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Khanaqin","idp",0.941176470588235,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Khanaqin","idp_camp",0.847682119205298,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Khanaqin","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sulaymaniya","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sulaymaniya","idp_camp",0.767441860465116,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dokan","idp",0.9875,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dokan","idp_camp",0.982142857142857,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Abu Ghraib","idp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Abu Ghraib","idp_camp",0.964705882352941,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ru'ua","returnee",0.666666666666667,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Akre","idp",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Akre","idp_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Hawiga","returnee",0.222222222222222,"received_aid_food"
