"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Baladrooz",0.266666666666667,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Muqdadiya",0.0204253926458173,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Nassriya",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Khanaqin",0.301955174095326,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Sulaymaniya",0.588719185393725,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Dokan",0.941720230471244,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Abu Ghraib",0.162137486125368,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Ru'ua",0.0645161290322581,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kaim",0.021505376344086,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Mahawil",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Akre",0.233551045900309,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kerbala",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Hawiga",0.0957446808510638,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Dabes",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Shaqlawa",0.10989010989011,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Diwaniya",0.358974358974359,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Baiji",0.0555555555555556,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Balad",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Ba'quba",0.0357142857142857,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Tooz",0.0142063608761309,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Najaf",0.125,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Rutba",0.0978260869565217,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Mahmoudiya",0.0847990826969298,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Hindiya",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Soran",0.209302325581395,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Rania",0.850574712643678,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Karkh",0.0204081632653061,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Daur",0.0099009900990099,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Halabja",0.775,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Amara",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Hashimiya",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Koisnjaq",0.16304347826087,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Kufa",0.341463414634146,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Musayab",0.0326086956521739,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Mada'in",0.974358974358974,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Suwaira",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Na'maniya",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Hilla",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Azezia",0,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Hamza",0.5,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Afaq",1,"received_aid"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","Shamiya",1,"received_aid"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Samarra",0.2,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Erbil",0.677165354330709,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ramadi",0.00792359972864673,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shirqat",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sumel",0.612830485873361,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tilkaif",0.0649658264926048,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Amedi",0.969508917664305,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Falluja",0.0368785460042182,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Mosul",0.0267366690051069,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Heet",0.5,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Darbandihkan",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Adhamia",0.75,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Resafa",0.633359971341178,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dahuk",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Zakho",0.636020740483567,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Daquq",0.0312517063199399,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kifri",0.048061738917851,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Makhmur",0.815857675416198,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sinjar",0.0145006876036765,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Telafar",0.334253577234582,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hamdaniya",0.0153059201395773,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kirkuk",0.675921763344181,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kalar",0.0579325131790719,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shikhan",0.803978731873996,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tikrit",0.0604225089636133,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Haditha",0.478662053056517,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Chamchamal",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baladrooz",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Muqdadiya",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Khanaqin",0.00805027520048294,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Sulaymaniya",0.404365508253301,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Dokan",0.0473080890426913,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Abu Ghraib",0.910149373578069,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ru'ua",0.166666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Akre",0.598126073256531,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hawiga",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shaqlawa",0.1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Diwaniya",0.5,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Baiji",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Ba'quba",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Tooz",0.132689100362994,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Najaf",0.272727272727273,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Rutba",0.111111111111111,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Mahmoudiya",0.106526826731386,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Soran",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Rania",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Halabja",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Koisnjaq",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Kufa",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Musayab",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Mada'in",0.473684210526316,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Hamza",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Afaq",0.555555555555556,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","Shamiya",0.666666666666667,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Food","Samarra",0.8,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Erbil",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ramadi",0.950433786010138,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shirqat",0.826741550224989,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sumel",0.827406924386686,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tilkaif",0.608758543376849,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Amedi",0.838504764231615,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Falluja",0.947837339584004,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Mosul",0.973858433162785,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Heet",0.457665369649805,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Darbandihkan",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Adhamia",0.75,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Resafa",0.561520019840723,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dahuk",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Zakho",0.905426262976954,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Daquq",0.966480378185868,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kifri",0.951938261082149,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Makhmur",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sinjar",0.131131132781711,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Telafar",0.665746422765418,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Hamdaniya",0.990816447916254,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kirkuk",0.827188244372127,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kalar",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shikhan",0.714587550184732,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tikrit",0.751583209001443,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Haditha",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Chamchamal",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baladrooz",0.0416666666666667,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Muqdadiya",0.368536052439913,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Khanaqin",0.872062410593703,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Sulaymaniya",0.857282761792953,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Dokan",0.985529730808904,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Abu Ghraib",0.966306015091776,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ru'ua",0.666666666666667,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Akre",0.422660509161234,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Hawiga",0.222222222222222,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shaqlawa",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Diwaniya",0.821428571428572,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Baiji",0.6,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Ba'quba",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Tooz",0.265378200725988,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Najaf",0.545454545454545,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Rutba",0.555555555555556,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Mahmoudiya",0.18098292450377,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Soran",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Rania",0.986486486486486,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Halabja",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Koisnjaq",0.933333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Kufa",0.214285714285714,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Musayab",0.333333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Mada'in",0.921052631578947,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Hamza",0.5,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Afaq",0.444444444444444,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","Shamiya",0.333333333333333,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Water","Samarra",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Erbil",0.354330708661417,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ramadi",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Shirqat",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Sumel",0.00500269784386417,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Tilkaif",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Amedi",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Falluja",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Mosul",0.105619456919554,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Heet",0.0423346303501946,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Darbandihkan",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Adhamia",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Resafa",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Dahuk",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Zakho",0.00345391695504342,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Daquq",0.0448161327311194,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kifri",0.0240308694589255,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Makhmur",0.288434531712797,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Sinjar",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Telafar",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Hamdaniya",0.159181569451604,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kirkuk",0.179031771060489,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kalar",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Shikhan",0.0964774478248795,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Tikrit",0.0837998801503811,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Haditha",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Chamchamal",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Baladrooz",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Muqdadiya",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Khanaqin",0.00805027520048294,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Sulaymaniya",0.104659308018501,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Dokan",0.21672961102053,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Abu Ghraib",0.0224626566054829,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ru'ua",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Akre",0.0138577216118438,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Hawiga",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Shaqlawa",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Diwaniya",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Baiji",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Ba'quba",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Tooz",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Najaf",0.272727272727273,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Rutba",0.222222222222222,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Mahmoudiya",0.0744560977723845,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Soran",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Rania",0.0135135135135135,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Halabja",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Koisnjaq",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Kufa",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Musayab",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Mada'in",0.0263157894736842,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Hamza",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Afaq",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","Shamiya",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Samarra",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Erbil",0.661417322834646,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ramadi",0.0158471994572935,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Shirqat",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Sumel",0.00750404676579625,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Tilkaif",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Amedi",0.350647446860494,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Falluja",0.00490595907445141,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Mosul",0.0425774411155388,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Heet",0.0423346303501946,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Darbandihkan",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Adhamia",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Resafa",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Dahuk",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Zakho",0.100163591696259,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Daquq",0.114530116979527,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kifri",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Makhmur",0.0164819732407313,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Sinjar",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Telafar",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Hamdaniya",0.299996034735715,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kirkuk",0.0895158855302446,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kalar",0.0193108377263573,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Shikhan",0.00803978731873996,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Tikrit",0.00300182006264765,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Haditha",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Chamchamal",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Baladrooz",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Muqdadiya",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Khanaqin",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Sulaymaniya",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Dokan",0.0394053838219146,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Abu Ghraib",0.0112313283027414,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ru'ua",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Akre",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Hawiga",0.111111111111111,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Shaqlawa",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Diwaniya",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Baiji",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Ba'quba",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Tooz",0.132689100362994,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Najaf",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Rutba",0.222222222222222,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Mahmoudiya",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Soran",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Rania",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Halabja",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Koisnjaq",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Kufa",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Musayab",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Mada'in",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Hamza",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Afaq",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","Shamiya",0,"received_aid_fuel"
