"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","male",0.00661092013991744,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","male",0.013083079286656,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","male",0.0049269492464845,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","male",0.00409541279760991,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","RHU","male",0.0102036347823396,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Semi_permanent_structure","male",0.000708992894702695,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Single_Family_Residential_Unit","male",0.00501700485510642,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","male",0.19467048679339,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Tent","male",0.00685974320279689,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Unfinished_Abandoned_building","male",0.0352990815219455,"shelter.shelter_type"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.442567614619638,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.354815840542131,"not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.387263055824906,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.324796560756397,"female_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.3460835667671,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.244439875897502,"male_not_attending_formal"
"Education","% of HHs with at least one child dropping out in previous academic year","","female",0.233997051923014,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","male",0.18867849165259,"dropped_from_school"
"Education","Main barriers to education","Lack of safety to access schools","female",0,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","male",0.0138913124435835,"education_barriers_safety"
"Education","Main barriers to education","Costs related to education","female",0.164098326391686,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","male",0.0755387123602921,"education_barriers_cost"
"Education","Main barriers to education","Unable to enroll/register","female",0.0500915171640245,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","male",0.0273867255009212,"education_barriers_unable_to_register"
"Education","Main barriers to education","Physical limitations to access school ","female",0.00291230823958995,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","male",0.0210629404972115,"education_barriers_physical_limitation"
"Education","Main barriers to education","The school infrastructure is poor","female",0,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","male",0.00197239962098732,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","Curriculum not adapted","female",0.00420466809052332,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","male",0.00219347675610501,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Child working","female",0.00915171640245036,"education_barriers_working"
"Education","Main barriers to education","Child working","male",0.0305827993015268,"education_barriers_working"
"Education","Main barriers to education","parental refusal","female",0.0311716642374362,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","male",0.0372483157144646,"education_barriers_parental_refusal"
"Education","Main barriers to education","Health condition of child","female",0.0344240186070289,"education_barriers_health_issue"
"Education","Main barriers to education","Health condition of child","male",0.0348365354847157,"education_barriers_health_issue"
"Education","Main barriers to education","School and classes are overcrowded","female",0,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","male",0.00078233569216926,"education_barriers_overcrowded"
"Education","Main barriers to education","Lack of interest of children in education.","female",0.0181350246129726,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","male",0.0468065163097413,"education_barriers_lack_interest"
"Education","Main barriers to education","Other","female",0.0944691520024657,"education_barriers_other"
"Education","Main barriers to education","Other","male",0.101220614994169,"education_barriers_other"
"Food Security","Food Consumption Score","Acceptable","female",0.839234230419987,"fcs_category"
"Food Security","Food Consumption Score","Borderline","female",0.115117246394347,"fcs_category"
"Food Security","Food Consumption Score","Poor","female",0.0456485231856659,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","male",0.89281207625237,"fcs_category"
"Food Security","Food Consumption Score","Borderline","male",0.076511115097753,"fcs_category"
"Food Security","Food Consumption Score","Poor","male",0.0306768086498771,"fcs_category"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","female",0.802492926436079,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","male",0.763930825240774,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","female",0.204431764598034,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","male",0.218041516208187,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","female",0.172203592467214,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","male",0.139232258804019,"emergency"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","female",0.360146617094831,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","male",0.345210032910038,"food_expenditure_share"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","female",0.281292478963256,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","male",0.325088522848814,"hospital_access_services"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","female",0.914814711936848,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","male",0.912240366081685,"clinic_access"
"Health","% HH reporting difficulties in accessing health services","","female",0.866445144667403,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","male",0.836426668617759,"difficulty_access_healthcare"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","female",0.89476594055133,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","male",0.895038730832697,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","female",0.200518965930964,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","male",0.167852489972228,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","female",0.00880176504877517,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","male",0.000295244235791749,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","female",0.0223364703189193,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","male",0.0173771361961708,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","female",0.0161249230125068,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","male",0.00679260875033283,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","female",0.0616686765753839,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","male",0.0869001960761451,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","female",0.0180743644330429,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","male",0.00730841045887231,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","female",0.294677866998873,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","male",0.321666267681485,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","female",0.0953905612040613,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","male",0.109705570049058,"difficulty_access_healthcare_no_treatment_phc"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","female",0.373287583476596,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","male",0.317600927486225,"difficulty_accessing_female_services"
"HH profile","% of female-headed households","","female",1,"female_headed"
"HH profile","% of female-headed households","","male",0,"female_headed"
"HH profile","% of single headed households","","female",0.761395602442201,"single_headed"
"HH profile","% of single headed households","","male",0.024696687682567,"single_headed"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.804181047478789,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.801118434952316,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.70130937127556,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.688596911241681,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","female",0.40775524450944,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","male",0.453783869645172,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","female",0.0875358755263311,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","male",0.056762665894512,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","female",0.13248133982165,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","male",0.0929592516590743,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","female",0.208149578976022,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","male",0.227082581548405,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.170701701180469,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.0830631882814664,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","female",0.0919688685036789,"return_available_services_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","male",0.126568415193551,"return_available_services_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","female",0.617206192620616,"return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","male",0.668092489093067,"return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.0662562013263829,"return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.0650995708640367,"return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","female",0.601934371320167,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","male",0.615968474096891,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","female",0.382909089963066,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","male",0.374492451002065,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","female",0.527526943325048,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","male",0.518376377473013,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","female",0.00126506554840167,"no_return_lack_docs"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","male",0.00150855056761228,"no_return_lack_docs"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.0970597567495979,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.130093346542422,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","female",0.110738701561586,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","male",0.138674453005531,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.186083970509051,"no_return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.182419345963099,"no_return_uxo"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","female",0.300613603800654,"unemployed_seeking_work"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","male",0.305846421565787,"unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","female",0.170129957879509,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","male",0.101354868346963,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one person under (<18) working","","female",0.131952595470326,"children_working"
"Livelihoods","% HH with at least one person under (<18) working","","male",0.0970637838363298,"children_working"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","female",0.229423510509444,"employment_barrier_competition"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","male",0.225116143276536,"employment_barrier_competition"
"Livelihoods","Main barriers to employment","Available jobs are too far away","female",0.0531262667394564,"employment_barrier_too_far"
"Livelihoods","Main barriers to employment","Available jobs are too far away","male",0.0456892248745199,"employment_barrier_too_far"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","female",0.0244904811139929,"employment_barrier_only_low_available"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","male",0.0319457795336995,"employment_barrier_only_low_available"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","female",0.0763888407816072,"employment_barrier_underqualified_for_jobs"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","male",0.0635937206510552,"employment_barrier_underqualified_for_jobs"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","female",0.0893595129909501,"employment_barrier_no_wasta"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","male",0.0773229540915133,"employment_barrier_no_wasta"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","female",0.820269364757675,"insufficient_income"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","male",0.723189756028482,"insufficient_income"
"Livelihoods","% HH with debt value > 505,000 IQD ","","female",0.492245797443153,"too_much_debt"
"Livelihoods","% HH with debt value > 505,000 IQD ","","male",0.517604717456878,"too_much_debt"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","female",0.928045540810463,"basic_services"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","male",0.882892527027872,"basic_services"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","female",0.0805752137518127,"ngo_assistance"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","male",0.0648749877776915,"ngo_assistance"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","female",0.166472507546043,"health_expenses"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","male",0.110078379684793,"health_expenses"
"Protection","% HHs reporting risk of eviction","","female",0.0517288053197962,"risk_eviction"
"Protection","% HHs reporting risk of eviction","","male",0.0395622616607377,"risk_eviction"
"Protection","% of HHs reporting to experience daytime movement restrictions","","female",0.0132308886995087,"movement_restriction"
"Protection","% of HHs reporting to experience daytime movement restrictions","","male",0.0138077257239867,"movement_restriction"
"Protection","% HH missing at least one key household or individual document ","","female",0.454892725768743,"hh_missing_doc"
"Protection","% HH missing at least one key household or individual document ","","male",0.357210042862585,"hh_missing_doc"
"Protection","% of HH with at least one child missing a key individual document","","female",0.0383023489983318,"children_missing_doc"
"Protection","% of HH with at least one child missing a key individual document","","male",0.0192536967783714,"children_missing_doc"
"Protection","% of households with presence of child marriage","","female",0.0223856497693082,"child_married"
"Protection","% of households with presence of child marriage","","male",0.0197292545212344,"child_married"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","female",0.149550921264221,"child_distress"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","male",0.13301083187018,"child_distress"
"SNFI","% HHs reporting at least 2 shelter improvements","","female",0.314317576705856,"shelter_2_improvements"
"SNFI","% HHs reporting at least 2 shelter improvements","","male",0.243123327413254,"shelter_2_improvements"
"WASH","% of HHs without access to an improved water source","","female",0.12328289231604,"imptoved_water_source"
"WASH","% of HHs without access to an improved water source","","male",0.0828323638455665,"imptoved_water_source"
"WASH","% of HHs without access to [type of water source]","improved","female",0.87671710768396,"water_source"
"WASH","% of HHs without access to [type of water source]","unimproved","female",0.12328289231604,"water_source"
"WASH","% of HHs without access to [type of water source]","improved","male",0.917167636154434,"water_source"
"WASH","% of HHs without access to [type of water source]","unimproved","male",0.0828323638455665,"water_source"
"WASH","% HH with access to improved functional sanitation facilities ","","female",0.672515832078378,"improved_sanitation"
"WASH","% HH with access to improved functional sanitation facilities ","","male",0.797485121995881,"improved_sanitation"
"WASH","% HH treating their water prior to drinking","","female",0.444536260343477,"treat_water"
"WASH","% HH treating their water prior to drinking","","male",0.428083225156666,"treat_water"
