"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","returnee",0.0391473813716352,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","idp_in_camp",0.145648430976056,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","idp_in_camp",0.000120779740770277,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","idp_in_camp",0.014784334926077,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","idp_in_camp",0.0279809968017213,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","idp_in_camp",0.00025700164017785,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","idp_in_camp",0.00694315454431207,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","idp_in_camp",0.803299063444723,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","idp_in_camp",0.000966237926162215,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","idp_out_camp",0.0589390974421255,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","idp_out_camp",0.00446673210808439,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","idp_out_camp",0.0105503099467998,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","idp_out_camp",3.48760821889066e-05,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","idp_out_camp",0.827522173591634,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","idp_out_camp",0.0156145831795373,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","idp_out_camp",0.00916055855132883,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","idp_out_camp",0.00114379016457487,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","idp_out_camp",0.00192284712641659,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","idp_out_camp",0.0027502025698751,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","idp_out_camp",0.000385991874604225,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","idp_out_camp",0.0123697258779338,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","idp_out_camp",0.0551391114848972,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","returnee",0.017701566531224,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","returnee",0.00240880380614379,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","returnee",0.014525512877626,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","returnee",0.0012044019030719,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","returnee",0.941856506452157,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","returnee",0.00115293728094979,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","returnee",0.000421231811443241,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","returnee",9.01437419117708e-05,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","returnee",0.000103366288760723,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","returnee",0.000159205888847485,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","returnee",0.000407377026056821,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","returnee",0.0199689463918073,"shelter.shelter_type"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.253610199174704,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.270931367147735,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.0991798545141924,"not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.215840662279444,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.223173871755087,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.0977703583032658,"female_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.169129716682154,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.209442652468303,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.0556130486232994,"male_not_attending_formal"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_in_camp",0.219402156789314,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_out_camp",0.239342590380975,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","returnee",0.168659129791699,"dropped_from_school"
"Education","Main barriers to education","School stopped functioning and is now closed","idp_in_camp",0.10949276681649,"education_barriers_not_function"
"Education","Main barriers to education","School stopped functioning and is now closed","idp_out_camp",0.119044693838104,"education_barriers_not_function"
"Education","Main barriers to education","School stopped functioning and is now closed","returnee",0.313029062029154,"education_barriers_not_function"
"Education","Main barriers to education","Lack of safety to access schools","idp_in_camp",0.0153698743763774,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","idp_out_camp",0.0154074608443602,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","returnee",0.0426848615145005,"education_barriers_safety"
"Education","Main barriers to education","Costs related to education","idp_in_camp",0.277423337942746,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","idp_out_camp",0.347246700097859,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","returnee",0.203097785433704,"education_barriers_cost"
"Education","Main barriers to education","Unable to enroll/register","idp_in_camp",0.0224002126420077,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","idp_out_camp",0.0485664277352667,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","returnee",0.0754118616786988,"education_barriers_unable_to_register"
"Education","Main barriers to education","Physical limitations to access school ","idp_in_camp",0.163560870086119,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","idp_out_camp",0.11685778589551,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","returnee",0.0863767317769343,"education_barriers_physical_limitation"
"Education","Main barriers to education","School and classes are overcrowded","idp_in_camp",0.0352078524251095,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","idp_out_camp",0.0123812561684429,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","returnee",0.0239621928586969,"education_barriers_overcrowded"
"Education","Main barriers to education","The school infrastructure is poor","idp_in_camp",0.00684574235799385,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","idp_out_camp",0.00611439710258626,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","returnee",0.0187078662428178,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","Curriculum not adapted","idp_in_camp",0.0151559512844214,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","idp_out_camp",0.0687670160020331,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","returnee",0,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Child working","idp_in_camp",0.10237107362387,"education_barriers_working"
"Education","Main barriers to education","Child working","idp_out_camp",0.066170458637407,"education_barriers_working"
"Education","Main barriers to education","Child working","returnee",0.0417088488916937,"education_barriers_working"
"Education","Main barriers to education","parental refusal","idp_in_camp",0.0481542411116573,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","idp_out_camp",0.0796398215134071,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","returnee",0.0302818488091534,"education_barriers_parental_refusal"
"Education","Main barriers to education","Lack of interest of children in education.","idp_in_camp",0.21544192172597,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","idp_out_camp",0.261956977710134,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","returnee",0.247836231125956,"education_barriers_lack_interest"
"Education","Main barriers to education","Other","idp_in_camp",0.135292866675303,"education_barriers_other"
"Education","Main barriers to education","Other","idp_out_camp",0.106342684063731,"education_barriers_other"
"Education","Main barriers to education","Other","returnee",0.0302500992486398,"education_barriers_other"
"Food Security","Food Consumption Score","Acceptable","idp_in_camp",0.948231414262331,"fcs_category"
"Food Security","Food Consumption Score","Borderline","idp_in_camp",0.0512715176205743,"fcs_category"
"Food Security","Food Consumption Score","Poor","idp_in_camp",0.000497068117095053,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","idp_out_camp",0.955111893281079,"fcs_category"
"Food Security","Food Consumption Score","Borderline","idp_out_camp",0.0393493698181352,"fcs_category"
"Food Security","Food Consumption Score","Poor","idp_out_camp",0.00553873690078601,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","returnee",0.979074077612829,"fcs_category"
"Food Security","Food Consumption Score","Borderline","returnee",0.0166331961536566,"fcs_category"
"Food Security","Food Consumption Score","Poor","returnee",0.00429272623351421,"fcs_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","idp_in_camp",0.96901404659035,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","idp_in_camp",0.0289486435238442,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","idp_in_camp",0.0020373098858062,"household_hunger_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","idp_out_camp",0.927266600992806,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","idp_out_camp",0.0675472034907528,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","idp_out_camp",0.00518619551644094,"household_hunger_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","returnee",0.984570114707302,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","returnee",0.0154057474106574,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","returnee",2.41378820405116e-05,"household_hunger_category"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_in_camp",0.720364629603859,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_out_camp",0.72154882151711,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","returnee",0.555965297495181,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_in_camp",0.0797491800046381,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_out_camp",0.234384278232558,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","returnee",0.0822001324985693,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_in_camp",0.0851467010007855,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_out_camp",0.127144467195832,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","returnee",0.0852990224413258,"emergency"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_in_camp",0.744561451988658,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_out_camp",0.428865170633553,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","returnee",0.804240437919911,"food_expenditure_share"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_in_camp",0.232894137357417,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_out_camp",0.419525590968227,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","returnee",0.554475964555851,"hospital_access_services"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_in_camp",0.97228191483158,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_out_camp",0.956349729962225,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","returnee",0.963254200435465,"clinic_access"
"Health","% HH reporting difficulties in accessing health services","","idp_in_camp",0.844984567432187,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","idp_out_camp",0.797748765780282,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","returnee",0.648468142947913,"difficulty_access_healthcare"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_in_camp",0.750577624798712,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_out_camp",0.672031878476352,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","returnee",0.522548451078208,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_in_camp",0.00788076334492731,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_out_camp",0.0166103966752081,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","returnee",0.0146736908392569,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","idp_in_camp",0,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","idp_out_camp",0.000664018342400135,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","returnee",0.000835586708814764,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","idp_in_camp",0.00839681297510049,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","idp_out_camp",0.0117234924770892,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","returnee",0.00816514900726683,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","idp_in_camp",0.0136842694590322,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","idp_out_camp",0.0422039344452802,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","returnee",0.00402747571863084,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","idp_in_camp",0.212487492060514,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","idp_out_camp",0.0642176929195142,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","returnee",0.0239389124570212,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","idp_in_camp",0.001615219293153,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","idp_out_camp",0.000703402550603656,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","returnee",0.000366686998631581,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","idp_in_camp",0.191682110975115,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","idp_out_camp",0.226060762909591,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","returnee",0.288740965942939,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","idp_in_camp",0.128102541076742,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","idp_out_camp",0.165781630780654,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","returnee",0.169247523842117,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","idp_in_camp",0.00503951647663324,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","idp_out_camp",0.0174841736456181,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","returnee",0.0102244908045541,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","idp_in_camp",0.00346231106866771,"difficulty_access_healthcare_no_female_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","idp_out_camp",0.00417091637707852,"difficulty_access_healthcare_no_female_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","returnee",3.75120605633548e-05,"difficulty_access_healthcare_no_female_staff"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","idp_in_camp",0.137566332705564,"members_disabled"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","idp_out_camp",0.133085172990353,"members_disabled"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","returnee",0.085468286366406,"members_disabled"
"Health, Protection","% of households with members unable to access one or more services due to disability","","idp_in_camp",0.469582850420376,"difficulty_disability_services"
"Health, Protection","% of households with members unable to access one or more services due to disability","","idp_out_camp",0.401194065413143,"difficulty_disability_services"
"Health, Protection","% of households with members unable to access one or more services due to disability","","returnee",0.364923531493581,"difficulty_disability_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","idp_in_camp",0.164119419867257,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","idp_out_camp",0.216537826615957,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","returnee",0.297831797905909,"difficulty_accessing_female_services"
"HH profile","% of female-headed households","","idp_in_camp",0.124942161623053,"female_headed"
"HH profile","% of female-headed households","","idp_out_camp",0.111752962037969,"female_headed"
"HH profile","% of female-headed households","","returnee",0.0799667720756992,"female_headed"
"HH profile","% of single headed households","","idp_in_camp",0.132499813130852,"single_headed"
"HH profile","% of single headed households","","idp_out_camp",0.116003456110414,"single_headed"
"HH profile","% of single headed households","","returnee",0.0933136122573059,"single_headed"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_in_camp",0.911422196928749,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_out_camp",0.935877836416135,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_in_camp",0.730110343978781,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_out_camp",0.767385896793864,"no_movement_12"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","returnee",0.979451251763015,"no_movement_returnee_12"
"HH Profile, CCCM ","% of IDP HHs that intend to integrate into the local community of their current district in the long-term","","idp_out_camp",0.800444567071332,"integration"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","idp_in_camp",0.624718910529419,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","idp_out_camp",0.649664873895091,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","idp_in_camp",0.044405049571737,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","idp_out_camp",0.0554993824107777,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","idp_in_camp",0.187857195863241,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","idp_out_camp",0.0999247491628582,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","idp_in_camp",0.0323380525958278,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","idp_out_camp",0.0542801742471736,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","idp_in_camp",0,"return_secure_docs"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","idp_out_camp",0.000486983869070182,"return_secure_docs"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp_in_camp",0.195207542904101,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp_out_camp",0.0621711170545499,"return_limited_services"
