"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","female",0.00229145286908161,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","female",0.00426057711207587,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","female",0.000911318253382934,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","female",0.00041907033475915,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","female",0.000177079991997413,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","female",0.0714785549331676,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","female",0.0351645559547771,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","male",0.0233562937534621,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","male",0.0109696652767592,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","male",0.0134556826984719,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","male",0.00102928236419505,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","male",0.873721365839854,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","male",0.00447758800237273,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","male",0.00184875143366558,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","male",0.00156626955125567,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","male",0.000374795414897787,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","male",0.000473542800647472,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","male",0.00060871861490244,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","male",0.0441860339387464,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","male",0.0239320103107698,"shelter.shelter_type"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.179782612356653,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.131930546681112,"not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.186743272277613,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.120045797611704,"female_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.11828831416059,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.0853735477775422,"male_not_attending_formal"
"Education","% of HHs with at least one child dropping out in previous academic year","","female",0.150095083401808,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","male",0.186206559112049,"dropped_from_school"
"Education","Main barriers to education","School stopped functioning and is now closed","female",0.263263609409569,"education_barriers_not_function"
"Education","Main barriers to education","School stopped functioning and is now closed","male",0.223857913579816,"education_barriers_not_function"
"Education","Main barriers to education","Lack of safety to access schools","female",0.0291103069378887,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","male",0.0311388133070342,"education_barriers_safety"
"Education","Main barriers to education","Costs related to education","female",0.310155171501459,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","male",0.251392448693152,"education_barriers_cost"
"Education","Main barriers to education","Unable to enroll/register","female",0.0158797136891768,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","male",0.0668806438158984,"education_barriers_unable_to_register"
"Education","Main barriers to education","Physical limitations to access school ","female",0.0356796395442628,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","male",0.113160844626227,"education_barriers_physical_limitation"
"Education","Main barriers to education","School and classes are overcrowded","female",0.00560335274369815,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","male",0.0233470459940408,"education_barriers_overcrowded"
"Education","Main barriers to education","The school infrastructure is poor","female",0,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","male",0.0150536492119194,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","Curriculum not adapted","female",0.0451073288779433,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","male",0.0214203773475738,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Child working","female",0.106437364231206,"education_barriers_working"
"Education","Main barriers to education","Child working","male",0.0495930286309682,"education_barriers_working"
"Education","Main barriers to education","parental refusal","female",0.0780107749912197,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","male",0.0445161478592677,"education_barriers_parental_refusal"
"Education","Main barriers to education","Lack of interest of children in education.","female",0.267554782650476,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","male",0.246736104062255,"education_barriers_lack_interest"
"Education","Main barriers to education","Other","female",0.0647572058707882,"education_barriers_other"
"Education","Main barriers to education","Other","male",0.0662702228167651,"education_barriers_other"
"Food Security","Food Consumption Score","Acceptable","female",0.977426236402452,"fcs_category"
"Food Security","Food Consumption Score","Borderline","female",0.0179213295709811,"fcs_category"
"Food Security","Food Consumption Score","Poor","female",0.00465243402656678,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","male",0.972896349925537,"fcs_category"
"Food Security","Food Consumption Score","Borderline","male",0.0228414967418275,"fcs_category"
"Food Security","Food Consumption Score","Poor","male",0.00426215333263572,"fcs_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","female",0.953030392534845,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","female",0.0420039322551893,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","female",0.00496567520996607,"household_hunger_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","male",0.975962633638562,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","male",0.0234032730846407,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","male",0.000634093276797354,"household_hunger_category"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","female",0.608207043017701,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","male",0.591782678087727,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","female",0.110944923246435,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","male",0.107721118624687,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","female",0.0935513125905459,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","male",0.0923142958596939,"emergency"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","female",0.713355873249275,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","male",0.739254390126529,"food_expenditure_share"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","female",0.437961417389059,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","male",0.521100343059995,"hospital_access_services"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","female",0.951140638815046,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","male",0.963674874410317,"clinic_access"
"Health","% HH reporting difficulties in accessing health services","","female",0.588205138448243,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","male",0.697847396649644,"difficulty_access_healthcare"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","female",0.470434042302348,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","male",0.573399262406577,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","female",0.00875563870870089,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","male",0.0151734373847014,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","female",0,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","male",0.000829057731308549,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","female",0.00863543314998894,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","male",0.00882081387912027,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","female",0.012267235501,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","male",0.0112481214012714,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","female",0.0297708114925212,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","male",0.0447733858360674,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","female",0,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","male",0.000560457860112143,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","female",0.217856835923241,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","male",0.276987156804517,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","female",0.108136781335025,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","male",0.171971841657889,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","female",0.00875518664317568,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","male",0.0114057560379219,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","female",0.000686863851231064,"difficulty_access_healthcare_no_female_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","male",0.00101693892676324,"difficulty_access_healthcare_no_female_staff"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","female",0.0675014062302496,"members_disabled"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","male",0.0992364721720657,"members_disabled"
"Health, Protection","% of households with members unable to access one or more services due to disability","","female",0.366115796260931,"difficulty_disability_services"
"Health, Protection","% of households with members unable to access one or more services due to disability","","male",0.382678704138777,"difficulty_disability_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","female",0.270705348468497,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","male",0.277195262465875,"difficulty_accessing_female_services"
"HH profile","% of female-headed households","","female",1,"female_headed"
"HH profile","% of female-headed households","","male",0,"female_headed"
"HH profile","% of single headed households","","female",0.909098516327591,"single_headed"
"HH profile","% of single headed households","","male",0.0213393059435395,"single_headed"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.934852167968,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.92927225180404,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.757688012591848,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.758643054735416,"no_movement_12"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","female",0.966434444753106,"no_movement_returnee_12"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","male",0.980582637030114,"no_movement_returnee_12"
"HH Profile, CCCM ","% of IDP HHs that intend to integrate into the local community of their current district in the long-term","","female",0.823602681276547,"integration"
"HH Profile, CCCM ","% of IDP HHs that intend to integrate into the local community of their current district in the long-term","","male",0.797446655053126,"integration"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","female",0.661761664964215,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","male",0.636774875688208,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","female",0.0465302221682095,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","male",0.0514719510331059,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","female",0.175530535112311,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","male",0.131308908214855,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","female",0.0475111130596304,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","male",0.0450111746223114,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","female",0.00270358290032372,"return_secure_docs"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","male",0,"return_secure_docs"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.27093726781365,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.0984376789559254,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","female",0.384013343594478,"return_available_services_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","male",0.423605434372474,"return_available_services_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","female",0.71928643660728,"return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","male",0.654823034796593,"return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.0731703562281073,"return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.0822499854162537,"return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","female",0.473390454241129,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","male",0.522216092293384,"no_return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","female",0.495216551819442,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","male",0.496795042457896,"no_return_lack_livelihoods"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","female",0.500733051912908,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","male",0.466331901084304,"no_return_lack_shelter"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","female",0,"no_return_lack_docs"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","male",0.0061604479709047,"no_return_lack_docs"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.0941090829500106,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.135229866649449,"no_return_lack_services"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","female",0.244010665496345,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","male",0.213439402112956,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.0703612408249719,"no_return_uxo"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.0773339204646603,"no_return_uxo"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","female",0.297559014456818,"unemployed_seeking_work"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","male",0.134165539543313,"unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","female",0.245170333306964,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","male",0.0705812963029656,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one person under (<18) working","","female",0.123690646488745,"children_working"
"Livelihoods","% HH with at least one person under (<18) working","","male",0.0507499957522118,"children_working"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","female",0.498066594447101,"employment_barrier_competition"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","male",0.724375123157333,"employment_barrier_competition"
"Livelihoods","Main barriers to employment","Available jobs are too far away","female",0.194072317095318,"employment_barrier_too_far"
"Livelihoods","Main barriers to employment","Available jobs are too far away","male",0.108638530812381,"employment_barrier_too_far"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","female",0.035341792129403,"employment_barrier_only_low_available"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","male",0.064992455310739,"employment_barrier_only_low_available"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","female",0.108296002069035,"employment_barrier_underqualified_for_jobs"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","male",0.142235131135064,"employment_barrier_underqualified_for_jobs"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","female",0.420970332308664,"employment_barrier_no_wasta"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","male",0.356377709180624,"employment_barrier_no_wasta"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","female",0.614272819170115,"employment_barrier_lack_jobs_women"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","male",0.148291301442939,"employment_barrier_lack_jobs_women"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","female",0.779933818802668,"insufficient_income"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","male",0.602867516517477,"insufficient_income"
"Livelihoods","% HH with debt value > 505,000 IQD ","","female",0.536957334255222,"too_much_debt"
"Livelihoods","% HH with debt value > 505,000 IQD ","","male",0.546944926463693,"too_much_debt"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","female",0.826248092964267,"basic_services"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","male",0.789757246938276,"basic_services"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","female",0.0519862016197989,"ngo_assistance"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","male",0.0185266810205154,"ngo_assistance"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","female",0.269512949154496,"health_expenses"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","male",0.243825248784514,"health_expenses"
"Protection","% HHs reporting risk of eviction","","female",0.0162775807360613,"risk_eviction"
"Protection","% HHs reporting risk of eviction","","male",0.0197871649640332,"risk_eviction"
"Protection","% of HHs reporting to experience daytime movement restrictions","","female",0.357605160704908,"movement_restriction"
"Protection","% of HHs reporting to experience daytime movement restrictions","","male",0.4305091875398,"movement_restriction"
"Protection","% HH missing at least one key household or individual document ","","female",0.449955738154236,"hh_missing_doc"
"Protection","% HH missing at least one key household or individual document ","","male",0.549200584508822,"hh_missing_doc"
"Protection","% of HH with at least one child missing a key individual document","","female",0.424690252857419,"children_missing_doc"
"Protection","% of HH with at least one child missing a key individual document","","male",0.487847801325878,"children_missing_doc"
"Protection","% of households with presence of child marriage","","female",0.0233401974591846,"child_married"
"Protection","% of households with presence of child marriage","","male",0.00945034137726909,"child_married"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","female",0.051218785602356,"child_distress"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","male",0.0314605044615241,"child_distress"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","","female",0.0592403000099203,"adult_distress"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","","male",0.0363410098938408,"adult_distress"
"Protection, HLP","% of HHs lacking secure tenure","","female",0.0590925665951036,"lack_secure_tenure"
"Protection, HLP","% of HHs lacking secure tenure","","male",0.0505469271221488,"lack_secure_tenure"
"Protection, HLP","% of HHs lacking valid HLP documents","","female",0.401186349611325,"lack_hlp"
"Protection, HLP","% of HHs lacking valid HLP documents","","male",0.357262159474874,"lack_hlp"
"SNFI","% HHs reporting at least 2 shelter improvements","","female",0.122609277415803,"shelter_2_improvements"
"SNFI","% HHs reporting at least 2 shelter improvements","","male",0.166295298459124,"shelter_2_improvements"
"WASH","% of HHs without access to an improved water source","","female",0.0335698124623471,"imptoved_water_source"
"WASH","% of HHs without access to an improved water source","","male",0.0546646858149289,"imptoved_water_source"
"WASH","% of HHs without access to [type of water source]","improved","female",0.966430187537653,"water_source"
"WASH","% of HHs without access to [type of water source]","unimproved","female",0.0335698124623471,"water_source"
"WASH","% of HHs without access to [type of water source]","improved","male",0.945335314185071,"water_source"
"WASH","% of HHs without access to [type of water source]","unimproved","male",0.0546646858149289,"water_source"
"WASH","% of households without access to a sufficient quantity of water for drinking and domestic purposes","","female",0.874681845551032,"insufficient_amount_water"
"WASH","% of households without access to a sufficient quantity of water for drinking and domestic purposes","","male",0.901984861302194,"insufficient_amount_water"
"WASH","% HH with access to improved functional sanitation facilities ","","female",0.0935090592532765,"improved_sanitation"
"WASH","% HH with access to improved functional sanitation facilities ","","male",0.093973087180871,"improved_sanitation"
"WASH","% HH treating their water prior to drinking","","female",0.347633476211171,"treat_water"
