"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name"
"AAP","% of HHs reporting to have received [type of aid]","Food","ninewa",0.876560332871013,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","salah.al.din",0.952380952380952,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.basrah",0.9375,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.najaf",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.qadissiya",0.8,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.sulaymaniyah",0.930327868852459,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","babil",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","baghdad",0.886792452830189,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","kerbala",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","thi.qar",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.anbar",0.0375586854460094,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","diyala",0.0838323353293413,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","duhok",0.016304347826087,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","erbil",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kirkuk",0.00847457627118644,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","ninewa",0.0110957004160888,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","salah.al.din",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.basrah",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.najaf",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.qadissiya",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.sulaymaniyah",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","babil",0.0909090909090909,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","baghdad",0.00943396226415094,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kerbala",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","thi.qar",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.anbar",0.00469483568075117,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","diyala",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","duhok",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","erbil",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kirkuk",0.0169491525423729,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","ninewa",0.0013869625520111,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","salah.al.din",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.basrah",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.najaf",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.qadissiya",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.sulaymaniyah",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","babil",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","baghdad",0.00943396226415094,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kerbala",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","thi.qar",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.anbar",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","diyala",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","duhok",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","erbil",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kirkuk",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","ninewa",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","salah.al.din",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.basrah",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.najaf",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.qadissiya",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.sulaymaniyah",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","babil",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","baghdad",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kerbala",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","thi.qar",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.anbar",0.0985915492957747,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","diyala",0.0598802395209581,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","duhok",0.0339673913043478,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","erbil",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kirkuk",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","ninewa",0.029126213592233,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","salah.al.din",0.142857142857143,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.basrah",0.6875,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.najaf",0.222222222222222,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.qadissiya",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.sulaymaniyah",0.00409836065573771,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","babil",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","baghdad",0.141509433962264,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kerbala",0.35,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","thi.qar",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.anbar",0.0892018779342723,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","diyala",0.233532934131737,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","duhok",0.346467391304348,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","erbil",0.346341463414634,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kirkuk",0.483050847457627,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","ninewa",0.332871012482663,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","salah.al.din",0.0317460317460317,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.basrah",0.4375,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.najaf",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.qadissiya",0.2,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.sulaymaniyah",0.438524590163934,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","babil",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","baghdad",0.0566037735849057,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kerbala",0.05,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","thi.qar",0.25,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.anbar",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","diyala",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","duhok",0.00135869565217391,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","erbil",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","kirkuk",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","ninewa",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","salah.al.din",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.basrah",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.najaf",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.qadissiya",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.sulaymaniyah",0.00409836065573771,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","babil",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","baghdad",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","kerbala",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","thi.qar",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Education services","al.anbar",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","diyala",0.00598802395209581,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","duhok",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","erbil",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","kirkuk",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","ninewa",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","salah.al.din",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","al.basrah",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","al.najaf",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","al.qadissiya",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","al.sulaymaniyah",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","babil",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","baghdad",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","kerbala",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Education services","thi.qar",0,"received_aid_education"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","al.anbar",0.0610328638497653,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","diyala",0,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","duhok",0.308423913043478,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","erbil",0.0682926829268293,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","kirkuk",0,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","ninewa",0.17753120665742,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","salah.al.din",0.206349206349206,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","al.basrah",0,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","al.najaf",0,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","al.qadissiya",0,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","al.sulaymaniyah",0.0573770491803279,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","babil",0,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","baghdad",0.0283018867924528,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","kerbala",0.05,"received_aid_healthcare"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","thi.qar",0,"received_aid_healthcare"
"AAP","% of HHs reporting to be satisfied with the aid received","","al.anbar",0.901408450704225,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","diyala",0.832335329341317,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","duhok",0.813858695652174,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","erbil",0.780487804878049,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","kirkuk",0.822033898305085,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","ninewa",0.766990291262136,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","salah.al.din",0.904761904761905,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","al.basrah",1,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","al.najaf",1,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","al.qadissiya",0.4,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","al.sulaymaniyah",0.512295081967213,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","babil",1,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","baghdad",0.886792452830189,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","kerbala",1,"aid_satisfaction"
"AAP","% of HHs reporting to be satisfied with the aid received","","thi.qar",1,"aid_satisfaction"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","al.anbar",0.178268251273345,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","diyala",0.276663146779303,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","duhok",0.735395189003436,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","erbil",0.243432574430823,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","kirkuk",0.209797657082002,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","ninewa",0.430019305019305,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","salah.al.din",0.112255406797116,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","wassit",0.0113636363636364,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","al.basrah",0,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","al.najaf",0.0818181818181818,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","al.qadissiya",0.0333333333333333,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","al.sulaymaniyah",0.3140625,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","babil",0.1,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","baghdad",0.204213938411669,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","kerbala",0.543689320388349,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","thi.qar",0.0166666666666667,"critical_shelter"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","al.anbar",0.0848896434634974,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","al.anbar",0.0424448217317487,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","al.anbar",0.00424448217317487,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","al.anbar",0.00169779286926995,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","al.anbar",0.735144312393888,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","al.anbar",0.000848896434634975,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","al.anbar",0.000848896434634975,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","al.anbar",0.0033955857385399,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","al.anbar",0.124787775891341,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","al.anbar",0.00169779286926995,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","diyala",0.0432946145723337,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","diyala",0.115100316789863,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","diyala",0.0126715945089757,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","diyala",0.680042238648363,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","diyala",0.00105596620908131,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","diyala",0.00105596620908131,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","diyala",0.123548046462513,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","diyala",0.0232312565997888,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","duhok",0.04553264604811,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","duhok",0.173539518900344,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","duhok",0.00945017182130584,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","duhok",0.219072164948454,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","duhok",0.0206185567010309,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","duhok",0.0077319587628866,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","duhok",0.00429553264604811,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","duhok",0.481958762886598,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","duhok",0.0378006872852234,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","erbil",0.031523642732049,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","erbil",0.155866900175131,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","erbil",0.00350262697022767,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","erbil",0.605954465849387,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","erbil",0.0385288966725044,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","erbil",0.119089316987741,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","erbil",0.00875656742556918,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","erbil",0.031523642732049,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","erbil",0.00525394045534151,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","kirkuk",0.0191693290734824,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","kirkuk",0.00106496272630458,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","kirkuk",0.0138445154419595,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","kirkuk",0.767838125665602,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","kirkuk",0.0159744408945687,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","kirkuk",0.00106496272630458,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","kirkuk",0.00319488817891374,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","kirkuk",0.00106496272630458,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","kirkuk",0.110756123535676,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","kirkuk",0.0660276890308839,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","ninewa",0.00627413127413127,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","ninewa",0.0337837837837838,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","ninewa",0.0115830115830116,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","ninewa",0.563706563706564,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","ninewa",0.00723938223938224,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","ninewa",0.000482625482625483,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","ninewa",0.00193050193050193,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","ninewa",0.000482625482625483,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","ninewa",0.326254826254826,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","ninewa",0.0482625482625483,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","salah.al.din",0.0205973223480947,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","salah.al.din",0.0339855818743563,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","salah.al.din",0.86302780638517,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","salah.al.din",0.00102986611740474,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","salah.al.din",0.00205973223480947,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","salah.al.din",0.00411946446961895,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","salah.al.din",0.00102986611740474,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","salah.al.din",0.0525231719876416,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","salah.al.din",0.0216271884654995,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","wassit",0.125,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","wassit",0.0113636363636364,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","wassit",0.863636363636364,"shelter.shelter_type"
