"Sector","Indicator","Sub Indicator","Aggregation","Disaggregation","Percentages","variable_name"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.anbar","returnee",0.0534076952194736,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","diyala","idp_in_camp",0.299196137217574,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","diyala","returnee",0.104124087083373,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","duhok","idp_in_camp",0.629272763382709,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","duhok","idp_out_camp",0.487161295200074,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","erbil","idp_in_camp",0.367974136895775,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","erbil","idp_out_camp",0.317996704140807,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kirkuk","idp_in_camp",0.125371983350964,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kirkuk","idp_out_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kirkuk","returnee",0.5,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","ninewa","idp_in_camp",0.423222790539847,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","ninewa","idp_out_camp",0.163853643693788,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","ninewa","returnee",0.000318603197941911,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","salah.al.din","idp_in_camp",0.675675675675676,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","salah.al.din","idp_out_camp",0.206476390080437,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","salah.al.din","returnee",0.0592765269618901,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.basrah","idp_out_camp",0.25,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.najaf","idp_out_camp",0.257662031887538,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.qadissiya","idp_out_camp",0.2,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.sulaymaniyah","idp_in_camp",0.66248072701524,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","al.sulaymaniyah","idp_out_camp",0.0800469668704403,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","babil","idp_out_camp",0.454545454545454,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","baghdad","idp_in_camp",0.295698924731183,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","baghdad","idp_out_camp",0.230466610881156,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","baghdad","returnee",0.249899284385307,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kerbala","idp_in_camp",1,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","kerbala","idp_out_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Cash","thi.qar","idp_out_camp",0,"received_aid_cash"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.anbar","idp_in_camp",0.871143709297974,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.anbar","idp_out_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.anbar","returnee",0.98598701175891,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","diyala","idp_in_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","diyala","idp_out_camp",0.966337041829606,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","diyala","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","duhok","idp_in_camp",0.884609765195819,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","duhok","idp_out_camp",0.619259750071643,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","erbil","idp_in_camp",0.909118750759687,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","erbil","idp_out_camp",0.682003295859193,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","kirkuk","idp_in_camp",0.986069779627671,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","kirkuk","idp_out_camp",0,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","kirkuk","returnee",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","ninewa","idp_in_camp",0.910192690602309,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","ninewa","idp_out_camp",0.590253329091053,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","ninewa","returnee",0.770127920061445,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","salah.al.din","idp_in_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","salah.al.din","idp_out_camp",0.894247943020665,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","salah.al.din","returnee",0.94072347303811,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.basrah","idp_out_camp",0.9375,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.najaf","idp_out_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.qadissiya","idp_out_camp",0.8,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.sulaymaniyah","idp_in_camp",0.958860673901746,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","al.sulaymaniyah","idp_out_camp",0.88489145875799,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","babil","idp_out_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","baghdad","idp_in_camp",0.788978494623656,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","baghdad","idp_out_camp",0.992564865043713,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","kerbala","idp_in_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","kerbala","idp_out_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Food","thi.qar","idp_out_camp",1,"received_aid_food"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.anbar","idp_in_camp",0.0935486054825382,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.anbar","idp_out_camp",0.00874360598774831,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.anbar","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","diyala","idp_in_camp",0.0870922928887744,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","diyala","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","duhok","idp_in_camp",0.0194408540229103,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","duhok","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","erbil","idp_in_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","erbil","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kirkuk","idp_in_camp",0.0139302203723294,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kirkuk","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kirkuk","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","ninewa","idp_in_camp",0.0081860836076431,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","ninewa","idp_out_camp",0.00361447352973795,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","ninewa","returnee",0.0177921018244982,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","salah.al.din","idp_in_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","salah.al.din","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","salah.al.din","returnee",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.basrah","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.najaf","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.qadissiya","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.sulaymaniyah","idp_in_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","al.sulaymaniyah","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","babil","idp_out_camp",0.0909090909090909,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","baghdad","idp_in_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","baghdad","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","baghdad","returnee",0.500201431229385,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kerbala","idp_in_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","kerbala","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Water","thi.qar","idp_out_camp",0,"received_aid_water"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.anbar","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.anbar","idp_out_camp",0.00874360598774831,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.anbar","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","diyala","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","diyala","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","diyala","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","duhok","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","duhok","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","erbil","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","erbil","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kirkuk","idp_in_camp",0.0139302203723294,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kirkuk","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kirkuk","returnee",0.5,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","ninewa","idp_in_camp",0.001007422157325,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","ninewa","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","ninewa","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","salah.al.din","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","salah.al.din","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","salah.al.din","returnee",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.basrah","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.najaf","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.qadissiya","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.sulaymaniyah","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","al.sulaymaniyah","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","babil","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","baghdad","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","baghdad","idp_out_camp",0.0130020045322017,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kerbala","idp_in_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","kerbala","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","thi.qar","idp_out_camp",0,"received_aid_fuel"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.anbar","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.anbar","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.anbar","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","diyala","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","diyala","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","diyala","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","duhok","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","duhok","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","erbil","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","erbil","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kirkuk","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kirkuk","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kirkuk","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","ninewa","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","ninewa","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","ninewa","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","salah.al.din","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","salah.al.din","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","salah.al.din","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.basrah","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.najaf","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.qadissiya","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.sulaymaniyah","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","al.sulaymaniyah","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","babil","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","baghdad","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","baghdad","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","baghdad","returnee",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kerbala","idp_in_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","kerbala","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","thi.qar","idp_out_camp",0,"received_aid_shelter"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.anbar","idp_in_camp",0.0171590244489536,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.anbar","idp_out_camp",0.300314862257657,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.anbar","returnee",0.147223318534996,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","diyala","idp_in_camp",0.140288580952758,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","diyala","returnee",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","duhok","idp_in_camp",0.033402619755395,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","duhok","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","erbil","idp_in_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","erbil","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kirkuk","idp_in_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kirkuk","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kirkuk","returnee",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","ninewa","idp_in_camp",0.0220065597594881,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","ninewa","idp_out_camp",0.196861324599857,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","ninewa","returnee",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","salah.al.din","idp_in_camp",0.189189189189189,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","salah.al.din","idp_out_camp",0.103238195040218,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","salah.al.din","returnee",0.0576130372307092,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.basrah","idp_out_camp",0.6875,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.najaf","idp_out_camp",0.226671235583387,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.qadissiya","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.sulaymaniyah","idp_in_camp",0.0120625321478116,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","al.sulaymaniyah","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","babil","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","baghdad","idp_in_camp",0.141129032258065,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","baghdad","idp_out_camp",0.141875270787083,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kerbala","idp_in_camp",0.636363636363636,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","kerbala","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","thi.qar","idp_out_camp",0,"received_aid_seasonal_items"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.anbar","idp_in_camp",0.120276778477549,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.anbar","idp_out_camp",0.0612052419142382,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.anbar","returnee",0.0103985901281751,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","diyala","idp_in_camp",0.227152883546012,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","diyala","idp_out_camp",0.0673259163407879,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","diyala","returnee",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","duhok","idp_in_camp",0.358714081420702,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","duhok","idp_out_camp",0.106421045271717,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","erbil","idp_in_camp",0.246090678339109,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","erbil","idp_out_camp",0.00338753090556105,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kirkuk","idp_in_camp",0.389314561974156,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kirkuk","idp_out_camp",1,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kirkuk","returnee",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","ninewa","idp_in_camp",0.311356926213764,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","ninewa","idp_out_camp",0.459925786451094,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","ninewa","returnee",0.229872079938555,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","salah.al.din","idp_in_camp",0.027027027027027,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","salah.al.din","idp_out_camp",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","salah.al.din","returnee",0.0576130372307092,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.basrah","idp_out_camp",0.4375,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.najaf","idp_out_camp",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.qadissiya","idp_out_camp",0.2,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.sulaymaniyah","idp_in_camp",0.655873945680341,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","al.sulaymaniyah","idp_out_camp",0.230087712512421,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","babil","idp_out_camp",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","baghdad","idp_in_camp",0.112903225806452,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","baghdad","idp_out_camp",0.0260040090644035,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kerbala","idp_in_camp",0.0909090909090909,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","kerbala","idp_out_camp",0,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","thi.qar","idp_out_camp",0.25,"received_aid_other_nfi"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.anbar","idp_in_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.anbar","idp_out_camp",0,"received_aid_protection"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","al.anbar","returnee",0,"received_aid_protection"
