"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","idp_out_camp",0.815819466605881,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","idp_out_camp",0.00797811716434921,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","idp_out_camp",0.00433097788921815,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","idp_out_camp",0.000911784818782767,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","idp_out_camp",0.00296330066104399,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","idp_out_camp",0.00319124686573969,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","idp_out_camp",0.000227946204695692,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","idp_out_camp",0.01481650330522,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","idp_out_camp",0.0453612947344427,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","returnee",0.0159259259259259,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","returnee",0.000740740740740741,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","returnee",0.0211111111111111,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","returnee",0.00037037037037037,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","returnee",0.928148148148148,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","returnee",0.00444444444444444,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","returnee",0.000740740740740741,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","returnee",0.00111111111111111,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","returnee",0.00037037037037037,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","returnee",0.00037037037037037,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","returnee",0.00185185185185185,"shelter.shelter_type"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","returnee",0.0248148148148148,"shelter.shelter_type"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.259864712514092,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.247883508296647,"not_attending_formal"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.132249322493225,"not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.218705035971223,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.211174659040915,"female_not_attending_formal"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.115744069015097,"female_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.178101178101178,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.184322033898305,"male_not_attending_formal"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.0978925900747791,"male_not_attending_formal"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_in_camp",0.244644870349493,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_out_camp",0.238062986793092,"dropped_from_school"
"Education","% of HHs with at least one child dropping out in previous academic year","","returnee",0.202710027100271,"dropped_from_school"
"Education","Main barriers to education","School stopped functioning and is now closed","idp_in_camp",0.101731601731602,"education_barriers_not_function"
"Education","Main barriers to education","School stopped functioning and is now closed","idp_out_camp",0.131147540983607,"education_barriers_not_function"
"Education","Main barriers to education","School stopped functioning and is now closed","returnee",0.213114754098361,"education_barriers_not_function"
"Education","Main barriers to education","Lack of safety to access schools","idp_in_camp",0.0108225108225108,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","idp_out_camp",0.0204918032786885,"education_barriers_safety"
"Education","Main barriers to education","Lack of safety to access schools","returnee",0.0409836065573771,"education_barriers_safety"
"Education","Main barriers to education","Costs related to education","idp_in_camp",0.270562770562771,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","idp_out_camp",0.337431693989071,"education_barriers_cost"
"Education","Main barriers to education","Costs related to education","returnee",0.233606557377049,"education_barriers_cost"
"Education","Main barriers to education","Unable to enroll/register","idp_in_camp",0.0238095238095238,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","idp_out_camp",0.0587431693989071,"education_barriers_unable_to_register"
"Education","Main barriers to education","Unable to enroll/register","returnee",0.0614754098360656,"education_barriers_unable_to_register"
"Education","Main barriers to education","Physical limitations to access school ","idp_in_camp",0.17965367965368,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","idp_out_camp",0.112021857923497,"education_barriers_physical_limitation"
"Education","Main barriers to education","Physical limitations to access school ","returnee",0.110655737704918,"education_barriers_physical_limitation"
"Education","Main barriers to education","School and classes are overcrowded","idp_in_camp",0.0324675324675325,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","idp_out_camp",0.0109289617486339,"education_barriers_overcrowded"
"Education","Main barriers to education","School and classes are overcrowded","returnee",0.0450819672131148,"education_barriers_overcrowded"
"Education","Main barriers to education","The school infrastructure is poor","idp_in_camp",0.00865800865800866,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","idp_out_camp",0.00819672131147541,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","The school infrastructure is poor","returnee",0.0122950819672131,"education_barriers_poor_infrastructure"
"Education","Main barriers to education","Curriculum not adapted","idp_in_camp",0.0303030303030303,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","idp_out_camp",0.0669398907103825,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Curriculum not adapted","returnee",0,"education_barriers_curriculum_not_adapted"
"Education","Main barriers to education","Child working","idp_in_camp",0.0952380952380952,"education_barriers_working"
"Education","Main barriers to education","Child working","idp_out_camp",0.087431693989071,"education_barriers_working"
"Education","Main barriers to education","Child working","returnee",0.0819672131147541,"education_barriers_working"
"Education","Main barriers to education","parental refusal","idp_in_camp",0.0584415584415584,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","idp_out_camp",0.0737704918032787,"education_barriers_parental_refusal"
"Education","Main barriers to education","parental refusal","returnee",0.069672131147541,"education_barriers_parental_refusal"
"Education","Main barriers to education","Lack of interest of children in education.","idp_in_camp",0.216450216450216,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","idp_out_camp",0.191256830601093,"education_barriers_lack_interest"
"Education","Main barriers to education","Lack of interest of children in education.","returnee",0.254098360655738,"education_barriers_lack_interest"
"Education","Main barriers to education","Other","idp_in_camp",0.132034632034632,"education_barriers_other"
"Education","Main barriers to education","Other","idp_out_camp",0.113387978142077,"education_barriers_other"
"Education","Main barriers to education","Other","returnee",0.0655737704918033,"education_barriers_other"
"Food Security","Food Consumption Score","Acceptable","idp_in_camp",0.939536709854731,"fcs_category"
"Food Security","Food Consumption Score","Borderline","idp_in_camp",0.0581075775422065,"fcs_category"
"Food Security","Food Consumption Score","Poor","idp_in_camp",0.00235571260306243,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","idp_out_camp",0.947800319124687,"fcs_category"
"Food Security","Food Consumption Score","Borderline","idp_out_camp",0.0449054023250513,"fcs_category"
"Food Security","Food Consumption Score","Poor","idp_out_camp",0.00729427855026214,"fcs_category"
"Food Security","Food Consumption Score","Acceptable","returnee",0.96,"fcs_category"
"Food Security","Food Consumption Score","Borderline","returnee",0.032962962962963,"fcs_category"
"Food Security","Food Consumption Score","Poor","returnee",0.00703703703703704,"fcs_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","idp_in_camp",0.964664310954064,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","idp_in_camp",0.0341578327444052,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","idp_in_camp",0.00117785630153121,"household_hunger_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","idp_out_camp",0.944609072258947,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","idp_out_camp",0.0519717346706177,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","idp_out_camp",0.00341919307043538,"household_hunger_category"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","returnee",0.971481481481481,"household_hunger_category"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","returnee",0.027037037037037,"household_hunger_category"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","returnee",0.00148148148148148,"household_hunger_category"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_in_camp",0.71849234393404,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_out_camp",0.682698883063597,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","returnee",0.583703703703704,"stress"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_in_camp",0.103651354534747,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_out_camp",0.212217916571689,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","returnee",0.0911111111111111,"crisis"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_in_camp",0.0871613663133098,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_out_camp",0.114428994757237,"emergency"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","returnee",0.0751851851851852,"emergency"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_in_camp",0.775422065174715,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_out_camp",0.480282653293823,"food_expenditure_share"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","returnee",0.738888888888889,"food_expenditure_share"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_in_camp",0.284255987436199,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_out_camp",0.462046956918167,"hospital_access_services"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","returnee",0.481851851851852,"hospital_access_services"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_in_camp",0.978405967805261,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_out_camp",0.960109414178254,"clinic_access"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","returnee",0.92037037037037,"clinic_access"
"Health","% HH reporting difficulties in accessing health services","","idp_in_camp",0.799275737196068,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","idp_out_camp",0.714285714285714,"difficulty_access_healthcare"
"Health","% HH reporting difficulties in accessing health services","","returnee",0.666666666666667,"difficulty_access_healthcare"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_in_camp",0.687015002586653,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_out_camp",0.588235294117647,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","returnee",0.514302393461763,"difficulty_access_healthcare_cost"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_in_camp",0.0103466114847387,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_out_camp",0.0140056022408964,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","returnee",0.0198482194979568,"difficulty_access_healthcare_lack_qualified_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","idp_in_camp",0,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","idp_out_camp",0.00105042016806723,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","returnee",0.00175131348511384,"difficulty_access_healthcare_lack_civil_doc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","idp_in_camp",0.0118986032074496,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","idp_out_camp",0.0112044817927171,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","returnee",0.00758902510215995,"difficulty_access_healthcare_no_referral_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","idp_in_camp",0.0269011898603207,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","idp_out_camp",0.0276610644257703,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","returnee",0.00525394045534151,"difficulty_access_healthcare_phc_closed"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","idp_in_camp",0.200724262803932,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","idp_out_camp",0.0773809523809524,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","returnee",0.0583771161704612,"difficulty_access_healthcare_too_far"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","idp_in_camp",0.00155199172271081,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","idp_out_camp",0.00105042016806723,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","returnee",0.00116754232340922,"difficulty_access_healthcare_staff_refused_treatment"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","idp_in_camp",0.183135023279876,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","idp_out_camp",0.203081232492997,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","returnee",0.253356684179802,"difficulty_access_healthcare_lack_medicine"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","idp_in_camp",0.132953957578893,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","idp_out_camp",0.134453781512605,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","returnee",0.152948044366608,"difficulty_access_healthcare_no_treatment_phc"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","idp_in_camp",0.00620796689084325,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","idp_out_camp",0.0178571428571429,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","returnee",0.0145942790426153,"difficulty_access_healthcare_not_inclusive_disability"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","idp_in_camp",0.00362131401965856,"difficulty_access_healthcare_no_female_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","idp_out_camp",0.00315126050420168,"difficulty_access_healthcare_no_female_staff"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","returnee",0.00175131348511384,"difficulty_access_healthcare_no_female_staff"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","idp_in_camp",0.124067530427954,"members_disabled"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","idp_out_camp",0.117164349213586,"members_disabled"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","returnee",0.0703703703703704,"members_disabled"
"Health, Protection","% of households with members unable to access one or more services due to disability","","idp_in_camp",0.477848101265823,"difficulty_disability_services"
"Health, Protection","% of households with members unable to access one or more services due to disability","","idp_out_camp",0.431906614785992,"difficulty_disability_services"
"Health, Protection","% of households with members unable to access one or more services due to disability","","returnee",0.415789473684211,"difficulty_disability_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","idp_in_camp",0.209265802905379,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","idp_out_camp",0.307043537725097,"difficulty_accessing_female_services"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","returnee",0.33,"difficulty_accessing_female_services"
"HH profile","% of female-headed households","","idp_in_camp",0.139772281115037,"female_headed"
"HH profile","% of female-headed households","","idp_out_camp",0.109642124458628,"female_headed"
"HH profile","% of female-headed households","","returnee",0.101481481481481,"female_headed"
"HH profile","% of single headed households","","idp_in_camp",0.143698468786808,"single_headed"
"HH profile","% of single headed households","","idp_out_camp",0.117164349213586,"single_headed"
"HH profile","% of single headed households","","returnee",0.108888888888889,"single_headed"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_in_camp",0.889281507656066,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_out_camp",0.93070435377251,"no_movement_3"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_in_camp",0.687022900763359,"no_movement_12"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","idp_out_camp",0.786296900489396,"no_movement_12"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","returnee",0.97037037037037,"no_movement_returnee_12"
"HH Profile, CCCM ","% of IDP HHs that intend to integrate into the local community of their current district in the long-term","","idp_out_camp",0.759039715471251,"integration"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","idp_in_camp",0.617204301075269,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","idp_out_camp",0.64041095890411,"return_security_aoo"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","idp_in_camp",0.0494623655913978,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","idp_out_camp",0.0582191780821918,"return_security_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","idp_in_camp",0.152688172043011,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","idp_out_camp",0.0582191780821918,"return_livelihoods_aod"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","idp_in_camp",0.0301075268817204,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","idp_out_camp",0.0376712328767123,"return_secure_hlp"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","idp_in_camp",0,"return_secure_docs"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","idp_out_camp",0.00342465753424658,"return_secure_docs"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp_in_camp",0.148387096774194,"return_limited_services"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","idp_out_camp",0.0205479452054795,"return_limited_services"
