"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name","p_value"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","male",0.00852247174728995,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Hotel","male",0.00171547032878226,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","House","male",0.664347212638519,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Open_Air","male",0.000335786820981671,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","male",0.00985299870353236,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","male",0.00718877718781269,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","male",0.0543416045640745,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","School","male",0.00320672987156593,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Tent","male",0.0250873904085757,"shelter.shelter_type",0.0170246934736069
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","Unfinished_building","male",0.0766476227628079,"shelter.shelter_type",0.0170246934736069
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.0262911600001593,"not_attending_formal",0.611315157962057
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.0282288139443057,"not_attending_formal",0.611315157962057
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.00550223534563495,"female_not_attending_formal",0.469420044266106
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.0227451967474745,"female_not_attending_formal",0.469420044266106
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.0290073187062317,"male_not_attending_formal",0.161891040919666
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.023599855804629,"male_not_attending_formal",0.161891040919666
"Education","% of HHs with at least one child dropping out in previous academic year","","female",0.167719407714547,"dropped_from_school",0.287143169591469
"Education","% of HHs with at least one child dropping out in previous academic year","","male",0.0920359277701502,"dropped_from_school",0.287143169591469
"Education","Main barriers to education","Lack of safety to access schools","female",0,"education_barriers_safety",NA
"Education","Main barriers to education","Lack of safety to access schools","male",0,"education_barriers_safety",NA
"Education","Main barriers to education","Costs related to education","female",0.445691970938701,"education_barriers_cost",0.0833937772580177
"Education","Main barriers to education","Costs related to education","male",0.291332490454712,"education_barriers_cost",0.0833937772580177
"Education","Main barriers to education","Unable to enroll/register","female",0.0737137660592443,"education_barriers_unable_to_register",0.169725466268676
"Education","Main barriers to education","Unable to enroll/register","male",0.034482465863337,"education_barriers_unable_to_register",0.169725466268676
"Education","Main barriers to education","Health condition of child","female",0,"education_barriers_health_issue",0.999999999999819
"Education","Main barriers to education","Health condition of child","male",0.00234184152350503,"education_barriers_health_issue",0.999999999999819
"Education","Main barriers to education","Physical limitations to access school ","female",0,"education_barriers_physical_limitation",NA
"Education","Main barriers to education","Physical limitations to access school ","male",0,"education_barriers_physical_limitation",NA
"Education","Main barriers to education","The school infrastructure is poor","female",0.0605640947736024,"education_barriers_poor_infrastructure",0.999999999999998
"Education","Main barriers to education","The school infrastructure is poor","male",0.0144997750270411,"education_barriers_poor_infrastructure",0.999999999999998
"Education","Main barriers to education","Child working","female",0.0430731400208661,"education_barriers_working",0.16091734739559
"Education","Main barriers to education","Child working","male",0.101188897679479,"education_barriers_working",0.16091734739559
"Education","Main barriers to education","parental refusal","female",0,"education_barriers_parental_refusal",NA
"Education","Main barriers to education","parental refusal","male",0,"education_barriers_parental_refusal",NA
"Education","Main barriers to education","Other","female",0,"education_barriers_other",NA
"Education","Main barriers to education","Other","male",0,"education_barriers_other",NA
"Food Security","Food Consumption Score","Acceptable","female",0.923229681093739,"fcs_category",1.34927961057044e-08
"Food Security","Food Consumption Score","Borderline","female",0.0608693484561659,"fcs_category",1.34927961057044e-08
"Food Security","Food Consumption Score","Poor","female",0.015900970450095,"fcs_category",1.34927961057044e-08
"Food Security","Food Consumption Score","Acceptable","male",0.927524476223904,"fcs_category",1.34927961057044e-08
"Food Security","Food Consumption Score","Borderline","male",0.0571998816156427,"fcs_category",1.34927961057044e-08
"Food Security","Food Consumption Score","Poor","male",0.015275642160453,"fcs_category",1.34927961057044e-08
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","female",0.306563825634174,"food_expenditure_share",0.00209881727359084
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","male",0.374397251832001,"food_expenditure_share",0.00209881727359084
"Health","% HH reporting difficulties in accessing health services","","female",0.644300322755349,"difficulty_access_healthcare",2.75144491307912e-07
"Health","% HH reporting difficulties in accessing health services","","male",0.515165720953096,"difficulty_access_healthcare",2.75144491307912e-07
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","female",0.807197665239258,"difficulty_access_healthcare_cost",0.0239418307192126
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","male",0.759709871790965,"difficulty_access_healthcare_cost",0.0239418307192126
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","female",0.068779962573263,"difficulty_access_healthcare_lack_qualified_staff",0.663914464010564
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","male",0.0366484047613306,"difficulty_access_healthcare_lack_qualified_staff",0.663914464010564
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","female",0,"difficulty_access_healthcare_lack_civil_doc",NA
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","male",0,"difficulty_access_healthcare_lack_civil_doc",NA
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","female",0.00325638589280241,"difficulty_access_healthcare_no_referral_phc",0.88562753263078
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","male",0.00466015578713418,"difficulty_access_healthcare_no_referral_phc",0.88562753263078
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","female",0,"difficulty_access_healthcare_phc_closed",NA
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","male",0,"difficulty_access_healthcare_phc_closed",NA
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","female",0.0584324089731255,"difficulty_access_healthcare_too_far",0.497868262587799
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","male",0.102587181375893,"difficulty_access_healthcare_too_far",0.497868262587799
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","female",0.00188267183489897,"difficulty_access_healthcare_staff_refused_treatment",0.967808323137552
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","male",0.00129647686125593,"difficulty_access_healthcare_staff_refused_treatment",0.967808323137552
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","female",0.416528816539352,"difficulty_access_healthcare_lack_medicine",0.597306369669112
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","male",0.344115052499381,"difficulty_access_healthcare_lack_medicine",0.597306369669112
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","female",0.0580626263440988,"difficulty_access_healthcare_no_treatment_phc",0.999999999999969
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","male",0.0456752256079946,"difficulty_access_healthcare_no_treatment_phc",0.999999999999969
"HH profile","% of female-headed households","","female",1,"female_headed",0
"HH profile","% of female-headed households","","male",0,"female_headed",0
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.670334067961527,"no_movement_3",6.61734108009331e-05
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.661900703185072,"no_movement_3",6.61734108009331e-05
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","female",0.564702788333099,"unemployed_seeking_work",0.00413304569091817
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","male",0.443634608662841,"unemployed_seeking_work",0.00413304569091817
"Livelihoods","% HH with at least one person under (<18) working","","female",0.204492722227895,"children_working",0.026005030989837
"Livelihoods","% HH with at least one person under (<18) working","","male",0.214315554868741,"children_working",0.026005030989837
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","female",0.85039115287143,"employment_barrier_competition",0.999999999999996
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","male",0.78889265168504,"employment_barrier_competition",0.999999999999996
"Livelihoods","Main barriers to employment","Available jobs are too far away","female",0.0654747326509636,"employment_barrier_too_far",0.788698218754791
"Livelihoods","Main barriers to employment","Available jobs are too far away","male",0.106212562359395,"employment_barrier_too_far",0.788698218754791
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","female",0.0989941959125026,"employment_barrier_only_low_available",0.196466608104428
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","male",0.0681467355652949,"employment_barrier_only_low_available",0.196466608104428
"Livelihoods","Main barriers to employment","Lack of family/personal connections","female",0.344245998339771,"employment_barrier_no_wasta",0.119175889224649
"Livelihoods","Main barriers to employment","Lack of family/personal connections","male",0.260499920307215,"employment_barrier_no_wasta",0.119175889224649
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","female",0.556391527248554,"insufficient_income",9.21054031948484e-28
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","male",0.364230393570914,"insufficient_income",9.21054031948484e-28
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","female",0.0679420567877134,"market_barrier",0.139953894153678
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","male",0.10033388506871,"market_barrier",0.139953894153678
"Livelihoods","% HH with debt value > 505,000 IQD ","","female",0.108004859422598,"too_much_debt",0.871927826430703
"Livelihoods","% HH with debt value > 505,000 IQD ","","male",0.15938108069247,"too_much_debt",0.871927826430703
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","female",0.333368995516218,"basic_services",1.40410753794303e-09
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","male",0.251833736860389,"basic_services",1.40410753794303e-09
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","female",0.0615411985796424,"health_expenses",0.00641375494867925
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","male",0.0797049268482423,"health_expenses",0.00641375494867925
"Protection","% HHs reporting risk of eviction","","female",0.0371916485378228,"risk_eviction",0.313600201578169
"Protection","% HHs reporting risk of eviction","","male",0.0357238442439202,"risk_eviction",0.313600201578169
"Protection","% of HHs reporting to experience daytime movement restrictions","","female",0.00552622877556693,"movement_restriction",0.042568190575841
"Protection","% of HHs reporting to experience daytime movement restrictions","","male",0.0157191957227885,"movement_restriction",0.042568190575841
"Protection","% HH missing at least one key household or individual document ","","female",0.0277010461438292,"hh_missing_doc",0.422021203525603
"Protection","% HH missing at least one key household or individual document ","","male",0.0410235670520423,"hh_missing_doc",0.422021203525603
"WASH","% of HHs without access to an improved water source","","female",0.0243435722294063,"imptoved_water_source",0.640520720416061
"WASH","% of HHs without access to an improved water source","","male",0.0612776798423175,"imptoved_water_source",0.640520720416061
"WASH","% of HHs without access to [type of water source]","improved","female",0.975656427770594,"water_source",0.640520720416061
"WASH","% of HHs without access to [type of water source]","unimproved","female",0.0243435722294063,"water_source",0.640520720416061
"WASH","% of HHs without access to [type of water source]","improved","male",0.938722320157682,"water_source",0.640520720416061
"WASH","% of HHs without access to [type of water source]","unimproved","male",0.0612776798423175,"water_source",0.640520720416061
"WASH","% HH with access to improved functional sanitation facilities ","","female",0.809939859888475,"improved_sanitation",1.99802174212375e-07
"WASH","% HH with access to improved functional sanitation facilities ","","male",0.821529210675636,"improved_sanitation",1.99802174212375e-07
"WASH","% HH treating their water prior to drinking","","female",0.272636238549101,"treat_water",0.0328745750574259
"WASH","% HH treating their water prior to drinking","","male",0.261448737594813,"treat_water",0.0328745750574259
