"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name","year"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","host",0.0153274506985505,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","host",0.764811647757193,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","host",0.0977813962390084,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","host",0.0205632627974349,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","host",0.00376413612325086,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","host",0.00724930048561199,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","host",0.00254425073317742,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","host",0.0104554930870834,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","idp_in_camp",0.00968112938613947,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","idp_in_camp",0.217806356002043,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","idp_in_camp",0.729890275715318,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","idp_in_camp",0.0426222388964992,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","idp_out_camp",0.0406797938192347,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","idp_out_camp",0.115484197029127,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","idp_out_camp",0.113216706449134,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","idp_out_camp",0.531463037555093,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","idp_out_camp",0.0181654616037155,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","idp_out_camp",0.00723158948705804,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","idp_out_camp",0.0111681800645497,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","idp_out_camp",0.0298613626528723,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","idp_out_camp",0.0312356133268781,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","idp_out_camp",0.00550979262430911,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","idp_out_camp",0.00392660639794,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","idp_out_camp",0.011532135265307,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","idp_out_camp",0.0193972573968801,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","idp_out_camp",0.0611282663279009,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","returnee",0.0855072335106843,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","returnee",0.023400316022298,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","returnee",0.631654526099732,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","returnee",0.122568268691914,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","returnee",0.0408588236125801,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","returnee",0.00219999158050897,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","returnee",0.00502616923565938,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","returnee",0.0110433974220531,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","returnee",0.025428036899185,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","returnee",0.00324531659202119,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","returnee",0.00267874542331994,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","returnee",0.00513748984663314,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","returnee",0.000764392807528324,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","returnee",0.040487292255882,"shelter.shelter_type","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","host",0.196513881540062,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.356788284820967,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.366277462829273,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.303185410198298,"not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","host",0.193399842971928,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.287557256084981,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.323541559101521,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.284487163099996,"female_not_attending_formal","2021"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","host",0.164397387869639,"male_not_attending_formal","2021"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_in_camp",0.282604444084167,"male_not_attending_formal","2021"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","idp_out_camp",0.285312973241953,"male_not_attending_formal","2021"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","returnee",0.23874434233417,"male_not_attending_formal","2021"
"Education","% of HHs with at least one child dropping out in previous academic year","","host",0.0691467147210481,"dropped_from_school","2021"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_in_camp",0.114877733304962,"dropped_from_school","2021"
"Education","% of HHs with at least one child dropping out in previous academic year","","idp_out_camp",0.127465010012991,"dropped_from_school","2021"
"Education","% of HHs with at least one child dropping out in previous academic year","","returnee",0.179881988024719,"dropped_from_school","2021"
"Education","Main barriers to education","School stopped functioning and is now closed","host",0,"education_barriers_not_function","2021"
"Education","Main barriers to education","School stopped functioning and is now closed","idp_in_camp",0.0426090227032409,"education_barriers_not_function","2021"
"Education","Main barriers to education","School stopped functioning and is now closed","idp_out_camp",0.0322692699165769,"education_barriers_not_function","2021"
"Education","Main barriers to education","School stopped functioning and is now closed","returnee",0.125975095022292,"education_barriers_not_function","2021"
"Education","Main barriers to education","Lack of safety to access schools","host",0,"education_barriers_safety","2021"
"Education","Main barriers to education","Lack of safety to access schools","idp_in_camp",0.0105629839111851,"education_barriers_safety","2021"
"Education","Main barriers to education","Lack of safety to access schools","idp_out_camp",0.0242256497850567,"education_barriers_safety","2021"
"Education","Main barriers to education","Lack of safety to access schools","returnee",0.0224970069619169,"education_barriers_safety","2021"
"Education","Main barriers to education","Costs related to education","host",0.337594850692407,"education_barriers_cost","2021"
"Education","Main barriers to education","Costs related to education","idp_in_camp",0.179122636680789,"education_barriers_cost","2021"
"Education","Main barriers to education","Costs related to education","idp_out_camp",0.321008693667317,"education_barriers_cost","2021"
"Education","Main barriers to education","Costs related to education","returnee",0.243063413389107,"education_barriers_cost","2021"
"Education","Main barriers to education","Unable to enroll/register","host",0.1285814345723,"education_barriers_unable_to_register","2021"
"Education","Main barriers to education","Unable to enroll/register","idp_in_camp",0.0875110404014784,"education_barriers_unable_to_register","2021"
"Education","Main barriers to education","Unable to enroll/register","idp_out_camp",0.135501654006965,"education_barriers_unable_to_register","2021"
"Education","Main barriers to education","Unable to enroll/register","returnee",0.0868938588363195,"education_barriers_unable_to_register","2021"
"Education","Main barriers to education","Health condition of child","host",0.152608355449366,"education_barriers_health_issue","2021"
"Education","Main barriers to education","Health condition of child","idp_in_camp",0.158004161942685,"education_barriers_health_issue","2021"
"Education","Main barriers to education","Health condition of child","idp_out_camp",0.0550590423353464,"education_barriers_health_issue","2021"
"Education","Main barriers to education","Health condition of child","returnee",0.123668689871218,"education_barriers_health_issue","2021"
"Education","Main barriers to education","Physical limitations to access school ","host",0.182901515327452,"education_barriers_physical_limitation","2021"
"Education","Main barriers to education","Physical limitations to access school ","idp_in_camp",0.0309982414742671,"education_barriers_physical_limitation","2021"
"Education","Main barriers to education","Physical limitations to access school ","idp_out_camp",0.154649250491345,"education_barriers_physical_limitation","2021"
"Education","Main barriers to education","Physical limitations to access school ","returnee",0.101798647946981,"education_barriers_physical_limitation","2021"
"Education","Main barriers to education","School and classes are overcrowded","host",0.0371306769085737,"education_barriers_overcrowded","2021"
"Education","Main barriers to education","School and classes are overcrowded","idp_in_camp",0.0135492298583598,"education_barriers_overcrowded","2021"
"Education","Main barriers to education","School and classes are overcrowded","idp_out_camp",0.0110508956254606,"education_barriers_overcrowded","2021"
"Education","Main barriers to education","School and classes are overcrowded","returnee",0.00448222068692701,"education_barriers_overcrowded","2021"
"Education","Main barriers to education","The school infrastructure is poor","host",0.0171894038465785,"education_barriers_poor_infrastructure","2021"
"Education","Main barriers to education","The school infrastructure is poor","idp_in_camp",0.0158040865561939,"education_barriers_poor_infrastructure","2021"
"Education","Main barriers to education","The school infrastructure is poor","idp_out_camp",0.0203179327431152,"education_barriers_poor_infrastructure","2021"
"Education","Main barriers to education","The school infrastructure is poor","returnee",0.0305085770183615,"education_barriers_poor_infrastructure","2021"
"Education","Main barriers to education","Curriculum not adapted","host",0,"education_barriers_curriculum_not_adapted","2021"
"Education","Main barriers to education","Curriculum not adapted","idp_in_camp",0.0205074262198796,"education_barriers_curriculum_not_adapted","2021"
"Education","Main barriers to education","Curriculum not adapted","idp_out_camp",0.0340025203975387,"education_barriers_curriculum_not_adapted","2021"
"Education","Main barriers to education","Curriculum not adapted","returnee",0.0114394983542284,"education_barriers_curriculum_not_adapted","2021"
"Education","Main barriers to education","Child working","host",0.0742613538171475,"education_barriers_working","2021"
"Education","Main barriers to education","Child working","idp_in_camp",0.095019699149258,"education_barriers_working","2021"
"Education","Main barriers to education","Child working","idp_out_camp",0.0521334923292511,"education_barriers_working","2021"
"Education","Main barriers to education","Child working","returnee",0.0678142836478393,"education_barriers_working","2021"
"Education","Main barriers to education","parental refusal","host",0.1285814345723,"education_barriers_parental_refusal","2021"
"Education","Main barriers to education","parental refusal","idp_in_camp",0.0296508299087362,"education_barriers_parental_refusal","2021"
"Education","Main barriers to education","parental refusal","idp_out_camp",0.0259226063698172,"education_barriers_parental_refusal","2021"
"Education","Main barriers to education","parental refusal","returnee",0.0446034917563856,"education_barriers_parental_refusal","2021"
"Education","Main barriers to education","Lack of interest of children in education.","host",0.239973465298021,"education_barriers_lack_interest","2021"
"Education","Main barriers to education","Lack of interest of children in education.","idp_in_camp",0.35567336996185,"education_barriers_lack_interest","2021"
"Education","Main barriers to education","Lack of interest of children in education.","idp_out_camp",0.0726841016077945,"education_barriers_lack_interest","2021"
"Education","Main barriers to education","Lack of interest of children in education.","returnee",0.13023730318149,"education_barriers_lack_interest","2021"
"Education","Main barriers to education","Unable to access distance learning: household does not have the required resources","host",0.0171894038465785,"education_barriers_distance_learning_lack_resources","2021"
"Education","Main barriers to education","Unable to access distance learning: household does not have the required resources","idp_in_camp",0.0244051959633022,"education_barriers_distance_learning_lack_resources","2021"
"Education","Main barriers to education","Unable to access distance learning: household does not have the required resources","idp_out_camp",0.0366673531710127,"education_barriers_distance_learning_lack_resources","2021"
"Education","Main barriers to education","Unable to access distance learning: household does not have the required resources","returnee",0.0469690282599241,"education_barriers_distance_learning_lack_resources","2021"
"Education","Main barriers to education","Unable to access distance learning: school is not offering alternative education while school buildings are closed","host",0.0371306769085737,"education_barriers_distance_learning_no_alternative","2021"
"Education","Main barriers to education","Unable to access distance learning: school is not offering alternative education while school buildings are closed","idp_in_camp",0.0139959892446708,"education_barriers_distance_learning_no_alternative","2021"
"Education","Main barriers to education","Unable to access distance learning: school is not offering alternative education while school buildings are closed","idp_out_camp",0.0189970066852111,"education_barriers_distance_learning_no_alternative","2021"
"Education","Main barriers to education","Unable to access distance learning: school is not offering alternative education while school buildings are closed","returnee",0.0498721601473548,"education_barriers_distance_learning_no_alternative","2021"
"Education","Main barriers to education","None","host",0.0697324093861756,"education_barriers_none","2021"
"Education","Main barriers to education","None","idp_in_camp",0.0924931919734728,"education_barriers_none","2021"
"Education","Main barriers to education","None","idp_out_camp",0.168462835265847,"education_barriers_none","2021"
"Education","Main barriers to education","None","returnee",0.159420585028815,"education_barriers_none","2021"
"Education","Main barriers to education","Other","host",0,"education_barriers_other","2021"
"Education","Main barriers to education","Other","idp_in_camp",0.0389395803234268,"education_barriers_other","2021"
"Education","Main barriers to education","Other","idp_out_camp",0.0471787679355383,"education_barriers_other","2021"
"Education","Main barriers to education","Other","returnee",0.0173280538012934,"education_barriers_other","2021"
"Food Security","Food Consumption Score","Acceptable","host",0.984182693535944,"fcs_category","2021"
"Food Security","Food Consumption Score","Borderline","host",0.0154707285534087,"fcs_category","2021"
"Food Security","Food Consumption Score","Poor","host",0.000346577910647492,"fcs_category","2021"
"Food Security","Food Consumption Score","Acceptable","idp_in_camp",0.884566942162883,"fcs_category","2021"
"Food Security","Food Consumption Score","Borderline","idp_in_camp",0.103917353118604,"fcs_category","2021"
"Food Security","Food Consumption Score","Poor","idp_in_camp",0.0115157047185131,"fcs_category","2021"
"Food Security","Food Consumption Score","Acceptable","idp_out_camp",0.819210043717458,"fcs_category","2021"
"Food Security","Food Consumption Score","Borderline","idp_out_camp",0.116013873360218,"fcs_category","2021"
"Food Security","Food Consumption Score","Poor","idp_out_camp",0.0647760829223246,"fcs_category","2021"
"Food Security","Food Consumption Score","Acceptable","returnee",0.913328506292039,"fcs_category","2021"
"Food Security","Food Consumption Score","Borderline","returnee",0.0617097390112758,"fcs_category","2021"
"Food Security","Food Consumption Score","Poor","returnee",0.0249617546966847,"fcs_category","2021"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","host",0.983307758983917,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","host",0.0166922410160826,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","idp_in_camp",0.96116470923805,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","idp_in_camp",0.037212534419462,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","idp_in_camp",0.0016227563424877,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","idp_out_camp",0.847045228704187,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","idp_out_camp",0.133767599905733,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","idp_out_camp",0.0191871713900798,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","returnee",0.943764584655591,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","returnee",0.0548538567263999,"household_hunger_category","2021"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","returnee",0.00138155861800865,"household_hunger_category","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","host",0.433408577431887,"stress","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_in_camp",0.800110504642776,"stress","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","idp_out_camp",0.760184562944025,"stress","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","returnee",0.626487377148258,"stress","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","host",0.110255555956575,"crisis","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_in_camp",0.154408735916294,"crisis","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","idp_out_camp",0.346662218458564,"crisis","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","returnee",0.232515111479167,"crisis","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","host",0.0447854031326196,"emergency","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_in_camp",0.0918500273238094,"emergency","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","idp_out_camp",0.214921685132495,"emergency","2021"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","returnee",0.0934689062649889,"emergency","2021"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","host",0.827121325970763,"food_expenditure_share","2021"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_in_camp",0.622400885012152,"food_expenditure_share","2021"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","idp_out_camp",0.310103587341781,"food_expenditure_share","2021"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","returnee",0.652332255493806,"food_expenditure_share","2021"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","host",0.744812497328381,"hospital_access_services","2021"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_in_camp",0.781075921850514,"hospital_access_services","2021"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","idp_out_camp",0.605876692604352,"hospital_access_services","2021"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","returnee",0.610352763109772,"hospital_access_services","2021"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","host",0.991287089094097,"clinic_access","2021"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_in_camp",1,"clinic_access","2021"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","idp_out_camp",0.995348366053165,"clinic_access","2021"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","returnee",0.995506180051067,"clinic_access","2021"
"Health","% HH reporting difficulties in accessing health services","","host",0.350602790346612,"difficulty_access_healthcare","2021"
"Health","% HH reporting difficulties in accessing health services","","idp_in_camp",0.5111155567809,"difficulty_access_healthcare","2021"
"Health","% HH reporting difficulties in accessing health services","","idp_out_camp",0.553118247058114,"difficulty_access_healthcare","2021"
"Health","% HH reporting difficulties in accessing health services","","returnee",0.48972683128827,"difficulty_access_healthcare","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","host",0.831436311241185,"difficulty_access_healthcare_cost","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_in_camp",0.888526278950457,"difficulty_access_healthcare_cost","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","idp_out_camp",0.742556557864911,"difficulty_access_healthcare_cost","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","returnee",0.748029612129239,"difficulty_access_healthcare_cost","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","host",0.00689785287436726,"difficulty_access_healthcare_lack_qualified_staff","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_in_camp",0.0886050610933015,"difficulty_access_healthcare_lack_qualified_staff","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","idp_out_camp",0.0352363531394536,"difficulty_access_healthcare_lack_qualified_staff","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","returnee",0.0345894160359792,"difficulty_access_healthcare_lack_qualified_staff","2021"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","host",0,"difficulty_access_healthcare_lack_civil_doc","2021"
