"Sector","Indicator","Sub Indicator","Percentages","variable_name"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)",0.0346859561666019,"no_return_pull_factors"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination",0.125708568933847,"no_return_uxo"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","",0.223217239317597,"unemployed_seeking_work"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","",0.127614181691389,"female_unemployed_seeking_work"
"Livelihoods","% HH with at least one person under (<18) working","",0.085288919760648,"children_working"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs",0.79048923090554,"employment_barrier_competition"
"Livelihoods","Main barriers to employment","Available jobs are too far away",0.163692261618359,"employment_barrier_too_far"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs",0.091535764521749,"employment_barrier_only_low_available"
"Livelihoods","Main barriers to employment","Underqualified for available jobs",0.0990091043927809,"employment_barrier_underqualified_for_jobs"
"Livelihoods","Main barriers to employment","Lack of family/personal connections",0.167095279027949,"employment_barrier_no_wasta"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","",0.428242755825527,"insufficient_income"
"Livelihoods","% HH with debt value > 505,000 IQD ","",0.455556622252683,"too_much_debt"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","",0.608240529956026,"basic_services"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","",0.0214026452031305,"ngo_assistance"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","",0.0612314231461936,"health_expenses"
"Protection","% HHs reporting risk of eviction","",0.0423863109603859,"risk_eviction"
"Protection","% of HHs reporting to experience daytime movement restrictions","",0.556184366379004,"movement_restriction"
"Protection","% HH missing at least one key household or individual document ","",0.415617638917739,"hh_missing_doc"
"Protection","% of HH with at least one child missing a key individual document","",0.38246380938942,"children_missing_doc"
"Protection","% of households with presence of child marriage","",0.0178557967912565,"child_married"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","",0.0470842921475233,"child_distress"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","",0.0498448201363618,"adult_distress"
"Protection, HLP","% of HHs lacking secure tenure","",0.137624754947473,"lack_secure_tenure"
"SNFI","% HHs reporting at least 2 shelter improvements","",0.142827683141296,"shelter_2_improvements"
"WASH","% of HHs without access to an improved water source","",0.0602265997822063,"imptoved_water_source"
"WASH","% of HHs without access to [type of water source]","improved",0.939773400217794,"water_source"
"WASH","% of HHs without access to [type of water source]","unimproved",0.0602265997822063,"water_source"
"WASH","% HH with access to improved functional sanitation facilities ","",0.966012037554357,"improved_sanitation"
"WASH","% of households reporting problems related to water quality","",0.283051902906546,"problem_water_quality"
"WASH","% HH treating their water prior to drinking","",0.291989818275811,"treat_water"
